CustomerID,Age,Gender,IncomeLevel,LoyaltyMember,ZipCode
C06348,43,male,Low,N,52381
C06349,35,F,High,Y,29102
C06350,53,F,Medium,Y,54343
C06351,29,Female,Low,N,26065
C06352,18,female,Low,N,95470
C06353,33,F,Low,N,67380
C06354,22,M,Low,N,97952
C06355,37,Male,High,N,50904
C06356,61,Female,High,Y,38209
C06357,39,F,Medium,Y,45771
C06358,54,Female,High,Y,97858
C06359,55,F,,N,02776
C06360,21,F,,N,28931
C06361,57,M,Medium,N,96583
C06362,58,M,,N,21917
C06363,43,female,,Y,20949
C06364,26,Male,Medium,Y,65685
C06365,63,Male,Low,Y,46830
C06366,51,female,Low,N,70770
C06367,53,Male,High,Y,67949
C06368,54,F,Low,Y,19371
C06369,67,female,Low,N,39269
C06370,39,Male,Low,N,75524
C06371,28,F,Low,N,11273
C06372,64,female,Low,Y,12495
C06373,66,F,Medium,N,40572
C06374,43,Female,Low,N,58521
C06375,40,F,High,Y,86565
C06376,20,Male,Medium,Y,07193
C06377,31,M,,Y,08764
C06378,66,male,Medium,N,54557
C06379,44,M,High,Y,56605
C06380,38,M,Low,Y,76533
C06381,41,Female,Low,N,67922
C06382,59,M,High,Y,63669
C06383,57,female,Medium,N,87551
C06384,18,F,Low,N,59960
C06385,58,F,High,Y,79494
C06386,46,F,High,Y,53830
C06387,26,Female,Low,Y,72217
C06388,47,male,High,N,39411
C06389,35,Female,Low,Y,73326
C06390,66,female,Low,N,07168
C06391,40,M,Medium,N,24444
C06392,20,Male,Low,Y,66881
C06393,25,Male,Low,Y,03882
C06394,44,male,Low,N,62400
C06395,29,Female,Medium,N,61889
C06396,38,M,Medium,N,36255
C06397,28,M,High,Y,91942
C06398,44,M,,Y,60974
C06399,37,F,High,Y,65740
C06400,42,female,Low,N,72092
C06401,18,F,Low,Y,13485
C06402,44,F,High,N,64016
C06403,23,male,High,N,68554
C06404,42,female,Medium,Y,17062
C06405,67,Female,Low,Y,18351
C06406,32,F,,N,34560
C06407,44,female,Medium,Y,13737
C06408,18,female,,Y,48445
C06409,52,female,Medium,N,77869
C06410,45,Male,Low,N,32967
C06411,19,F,Medium,Y,16118
C06412,44,male,Low,N,18673
C06413,46,F,,N,88938
C06414,27,female,High,Y,55833
C06415,66,M,Medium,Y,41045
C06416,37,Male,Low,N,09321
C06417,68,Female,Medium,N,24418
C06418,46,F,High,Y,11971
C06419,58,F,Medium,Y,01246
C06420,27,M,Low,N,96124
C06421,46,Male,High,Y,78845
C06422,57,Male,,Y,92858
C06423,41,male,Medium,N,50256
C06424,54,Male,High,Y,22814
C06425,51,Female,Low,Y,36774
C06426,50,Male,High,Y,46607
C06427,56,F,Medium,N,19231
C06428,55,male,High,Y,12113
C06429,36,F,High,Y,27689
C06430,56,Male,,Y,01514
C06431,46,male,Medium,Y,03739
C06432,40,M,High,N,83050
C06433,50,male,,N,40634
C06434,68,Male,High,N,32410
C06435,69,Female,,N,13641
C06436,51,female,Medium,N,66588
C06437,58,Male,Low,N,18135
C06438,32,male,,Y,87415
C06439,24,M,High,N,36886
C06440,20,M,Medium,N,36603
C06441,34,male,High,Y,28973
C06442,50,M,Medium,Y,18611
C06443,32,M,Low,N,60066
C06444,36,male,High,Y,76371
C06445,64,Female,,N,46343
C06446,25,Female,High,Y,31576
C06447,56,M,High,N,25792
C06448,18,male,Low,N,93348
C06449,24,female,High,N,54402
C06450,28,Female,Low,Y,85297
C06451,32,male,Medium,Y,92923
C06452,20,male,Low,N,38690
C06453,40,Female,High,Y,23226
C06454,44,female,High,Y,73709
C06455,26,Male,High,Y,21563
C06456,37,M,Low,Y,92260
C06457,40,male,Medium,Y,70391
C06458,49,M,Low,Y,15924
C06459,63,male,High,Y,30456
C06460,20,male,High,Y,26547
C06461,58,male,,N,34275
C06462,53,Male,Low,N,88140
C06463,58,M,Low,N,76208
C06464,29,F,Low,Y,17947
C06465,40,F,Low,Y,06174
C06466,54,male,Low,N,61412
C06467,31,female,Medium,N,32238
C06468,63,Male,High,N,05764
C06469,66,M,High,N,12025
C06470,38,Female,Low,Y,32538
C06471,30,Female,High,N,05744
C06472,21,M,Low,N,88395
C06473,25,F,Low,N,93716
C06474,64,Female,Medium,Y,29822
C06475,40,F,High,Y,80016
C06476,54,Male,Medium,Y,47645
C06477,28,female,Low,N,75780
C06478,39,Female,,Y,62837
C06479,55,M,Low,Y,44470
C06480,47,F,Low,Y,43588
C06481,65,Female,Low,Y,20118
C06482,64,male,High,N,94313
C06483,23,M,Low,Y,16462
C06484,20,Female,Medium,Y,55031
C06485,69,Female,,Y,19252
C06486,36,F,Medium,Y,56326
C06487,40,Male,High,N,80014
C06488,35,female,High,Y,96425
C06489,20,female,High,N,31179
C06490,26,male,Medium,Y,56190
C06491,69,female,Low,Y,91067
C06492,41,male,,N,08806
C06493,39,Female,Medium,N,51429
C06494,59,male,Medium,N,73258
C06495,18,male,High,N,82798
C06496,38,M,Low,Y,76342
C06497,30,M,Low,Y,42170
C06498,54,female,Low,Y,39246
C06499,32,F,Medium,Y,70676
C06500,50,Female,Low,Y,84457
C06501,60,female,Low,Y,25482
C06502,37,M,Low,Y,58298
C06503,61,Female,Low,N,91625
C06504,59,Male,Medium,Y,08981
C06505,41,Male,Low,Y,73842
C06506,18,male,Medium,N,62739
C06507,61,Male,High,N,12472
C06508,41,F,High,Y,44792
C06509,46,Female,Medium,N,97785
C06510,35,M,Medium,Y,00929
C06511,30,M,Low,Y,72326
C06512,27,female,High,Y,88019
C06513,63,F,Medium,Y,90819
C06514,61,Female,Low,Y,97369
C06515,68,Male,,Y,45837
C06516,27,male,High,N,21182
C06517,63,M,Low,N,89135
C06518,46,Female,Medium,N,51119
C06519,68,male,,Y,87705
C06520,65,F,Low,N,43471
C06521,27,F,Medium,N,11210
C06522,53,F,Medium,Y,09879
C06523,18,Male,High,N,32958
C06524,32,Female,Medium,Y,54992
C06525,46,M,High,N,97113
C06526,32,female,Low,Y,36021
C06527,32,Female,Medium,N,02707
C06528,34,F,High,Y,30882
C06529,66,M,,N,84333
C06530,67,F,High,N,11775
C06531,23,Male,High,N,52490
C06532,22,male,Low,Y,17237
C06533,30,male,Low,Y,32935
C06534,24,Female,Medium,N,41307
C06535,43,Male,Medium,Y,73214
C06536,23,M,High,Y,59710
C06537,37,F,Low,Y,01385
C06538,21,Female,Medium,Y,09209
C06539,47,male,Medium,N,83149
C06540,51,male,High,N,66222
C06541,30,Male,High,Y,68209
C06542,20,male,,N,28574
C06543,41,male,Medium,N,57734
C06544,37,F,High,N,41734
C06545,42,female,Low,N,35356
C06546,24,female,Low,Y,93078
C06547,46,F,High,N,42068
C06548,69,male,Medium,Y,25477
C06549,68,F,Medium,N,09758
C06550,18,Female,High,N,72931
C06551,43,Female,Medium,Y,56920
C06552,54,F,Low,N,52394
C06553,25,Female,Low,Y,89644
C06554,47,Female,Medium,Y,97044
C06555,56,male,Medium,Y,41339
C06556,18,Male,High,N,54142
C06557,60,male,High,Y,46056
C06558,40,Male,High,Y,94942
C06559,47,Male,,N,52137
C06560,25,M,Medium,Y,58998
C06561,30,F,Low,Y,91110
C06562,53,Female,Medium,N,56399
C06563,34,male,High,Y,03710
C06564,19,male,Medium,N,02486
C06565,62,F,Low,N,94232
C06566,47,female,Low,Y,01604
C06567,48,female,Medium,N,24968
C06568,43,female,,Y,11360
C06569,44,Male,Low,N,42908
C06570,58,M,High,Y,79503
C06571,62,female,High,N,23859
C06572,31,Male,Low,N,43889
C06573,46,F,Low,Y,82026
C06574,47,M,High,N,82717
C06575,64,female,Low,Y,01467
C06576,68,male,Medium,N,34306
C06577,46,male,High,N,30720
C06578,32,Female,High,N,93225
C06579,29,Male,High,N,06280
C06580,56,Male,High,N,16991
C06581,38,Male,,N,93478
C06582,22,Male,,Y,13294
C06583,34,M,Medium,Y,23418
C06584,45,male,High,Y,47564
C06585,29,F,Low,N,70308
C06586,22,female,High,Y,81196
C06587,59,Female,Medium,Y,76262
C06588,57,M,Medium,N,67558
C06589,55,female,High,Y,34208
C06590,23,Male,High,N,30071
C06591,30,Female,Low,Y,39577
C06592,44,M,Medium,Y,14670
C06593,64,male,High,Y,06038
C06594,34,M,High,Y,66779
C06595,33,female,,N,95588
C06596,34,female,Medium,Y,67693
C06597,30,Female,Low,N,07295
C06598,42,Male,,Y,36960
C06599,48,F,Medium,N,38688
C06600,59,Female,High,N,05904
C06601,26,female,High,Y,04787
C06602,31,female,Medium,Y,01940
C06603,23,Male,Medium,N,91977
C06604,55,Male,Medium,Y,21522
C06605,36,F,High,N,17792
C06606,21,female,Medium,N,48471
C06607,58,male,,N,42327
C06608,54,female,,N,93235
C06609,33,F,High,Y,85275
C06610,41,F,High,Y,07927
C06611,19,Male,Low,N,07190
C06612,54,male,High,Y,21695
C06613,49,Male,Low,N,49978
C06614,25,male,Medium,Y,33838
C06615,37,male,Medium,N,37966
C06616,22,M,High,N,56403
C06617,57,Female,,Y,40384
C06618,55,male,Medium,N,23999
C06619,32,Female,High,Y,32376
C06620,21,male,Medium,N,36956
C06621,24,male,High,Y,50430
C06622,59,M,Medium,N,67744
C06623,59,female,Medium,Y,20987
C06624,68,Female,,Y,98471
C06625,28,M,Low,N,32206
C06626,63,Male,Low,Y,70374
C06627,20,male,Low,Y,99514
C06628,26,M,High,Y,50325
C06629,38,F,,N,62002
C06630,22,M,Low,N,49721
C06631,49,Male,,N,46305
C06632,64,Male,High,N,93682
C06633,56,male,Low,N,55946
C06634,52,Female,High,Y,31400
C06635,40,Female,Medium,N,30471
C06636,33,male,Medium,Y,44281
C06637,25,Male,Medium,N,34408
C06638,51,Male,Medium,N,55187
C06639,28,F,High,N,42262
C06640,40,female,Medium,Y,38261
C06641,54,male,Medium,Y,63912
C06642,50,F,Low,N,35576
C06643,34,male,,Y,92574
C06644,57,Male,Low,Y,50277
C06645,66,male,Medium,Y,95338
C06646,19,Female,Medium,Y,78252
C06647,37,F,Low,Y,71306
C06648,69,M,Low,Y,11659
C06649,36,female,Medium,N,06363
C06650,27,female,,N,91710
C06651,31,Female,Low,Y,67662
C06652,51,Male,Low,N,93643
C06653,29,F,High,Y,40651
C06654,18,Female,High,Y,99871
C06655,37,female,High,Y,61396
C06656,18,male,,N,83577
C06657,63,male,Low,Y,74511
C06658,53,F,Low,N,79944
C06659,28,Female,Low,N,49851
C06660,38,Male,Medium,Y,37004
C06661,59,male,Medium,N,77772
C06662,63,Male,,N,80721
C06663,66,Male,Medium,N,38455
C06664,53,male,High,Y,96455
C06665,29,F,Low,N,03883
C06666,65,M,Low,Y,28449
C06667,55,F,Low,Y,25828
C06668,57,Male,Medium,Y,54458
C06669,59,Female,Low,N,13251
C06670,42,Female,High,Y,75399
C06671,37,Male,Low,Y,04932
C06672,34,F,Low,Y,03469
C06673,53,F,Low,N,30281
C06674,25,Female,Low,Y,26979
C06675,29,male,Medium,Y,01812
C06676,38,female,High,N,68206
C06677,41,Male,High,Y,23245
C06678,57,M,Medium,Y,57940
C06679,27,M,Medium,N,61530
C06680,54,Male,Medium,Y,27782
C06681,42,Male,Low,Y,03386
C06682,68,Male,High,N,96529
C06683,60,M,Medium,Y,63821
C06684,41,M,Low,N,32987
C06685,18,female,Low,N,59512
C06686,41,female,Medium,Y,72427
C06687,31,Female,Low,Y,49244
C06688,54,Male,Medium,Y,16514
C06689,49,male,Low,Y,26697
C06690,56,Male,High,Y,65904
C06691,38,Male,Medium,N,79902
C06692,37,M,Low,Y,17717
C06693,45,male,Low,N,51732
C06694,40,female,,N,24472
C06695,43,Female,Low,N,91333
C06696,63,M,Low,Y,22666
C06697,22,Male,High,N,84581
C06698,27,F,,N,48797
C06699,42,F,Medium,Y,02849
C06700,40,male,Medium,N,41538
C06701,19,Female,,Y,72259
C06702,26,female,High,N,47362
C06703,42,M,Low,Y,95245
C06704,40,F,High,N,41039
C06705,32,female,Medium,N,85047
C06706,55,Female,Low,N,48760
C06707,57,M,Medium,N,17795
C06708,30,male,Low,Y,97201
C06709,62,M,Medium,Y,60018
C06710,51,female,Medium,N,03303
C06711,52,male,Medium,N,40084
C06712,27,Female,Medium,Y,16978
C06713,54,M,Medium,Y,50727
C06714,19,female,High,N,08502
C06715,35,Female,Medium,N,95990
C06716,40,F,Low,N,20472
C06717,65,M,High,N,38507
C06718,55,male,High,N,62554
C06719,39,Male,,Y,14758
C06720,19,Female,High,Y,31860
C06721,62,F,Medium,Y,71810
C06722,53,female,High,N,55541
C06723,29,male,Medium,Y,78897
C06724,63,M,Medium,Y,43138
C06725,42,M,Medium,Y,11670
C06726,66,F,High,N,02761
C06727,22,Male,Medium,Y,72149
C06728,56,male,,N,26230
C06729,46,Male,High,N,50392
C06730,65,male,Medium,Y,20099
C06731,36,Male,,Y,86485
C06732,57,M,High,N,77525
C06733,64,F,Medium,Y,33934
C06734,28,Male,High,Y,59059
C06735,19,male,,Y,76457
C06736,66,Female,High,Y,52498
C06737,39,Female,,N,83425
C06738,60,F,,Y,51181
C06739,34,Male,High,N,77973
C06740,61,M,Medium,N,76577
C06741,24,Male,High,Y,45805
C06742,30,female,High,Y,11509
C06743,63,F,High,N,58002
C06744,39,Female,Low,N,96281
C06745,36,male,Medium,N,92997
C06746,64,M,Low,N,21743
C06747,30,Male,Medium,Y,53370
C06748,56,Male,Low,Y,20995
C06749,37,female,High,N,83957
C06750,65,male,Medium,Y,87250
C06751,40,Male,Low,Y,28656
C06752,47,F,Low,Y,30051
C06753,41,Male,Medium,Y,91744
C06754,19,Male,Medium,Y,06976
C06755,24,male,Medium,N,42513
C06756,56,female,Low,Y,50956
C06757,65,F,Medium,Y,74971
C06758,29,M,Medium,Y,19060
C06759,57,male,Medium,N,89551
C06760,63,Male,High,Y,35370
C06761,57,female,Low,Y,52906
C06762,39,M,High,Y,85601
C06763,56,Female,Medium,Y,00639
C06764,43,M,High,Y,48330
C06765,21,Male,Medium,Y,87733
C06766,38,M,High,N,15607
C06767,57,Male,High,N,22976
C06768,65,M,Medium,Y,85823
C06769,56,female,Medium,N,70581
C06770,64,female,High,Y,87240
C06771,27,M,High,N,06239
C06772,66,Female,Medium,Y,68982
C06773,51,F,High,Y,30835
C06774,19,F,High,Y,78463
C06775,20,M,High,N,78687
C06776,37,M,Medium,N,88558
C06777,21,F,Medium,N,09176
C06778,52,female,,Y,20888
C06779,69,F,High,Y,25887
C06780,60,F,Low,N,63305
C06781,62,Male,High,N,81235
C06782,46,female,Medium,Y,27113
C06783,46,female,High,Y,21296
C06784,21,Female,Medium,Y,72664
C06785,59,M,Low,Y,81190
C06786,58,male,,N,30789
C06787,19,Female,High,Y,87844
C06788,35,Female,Medium,N,76577
C06789,56,Female,Low,N,42436
C06790,19,male,Medium,Y,84699
C06791,41,female,High,Y,42056
C06792,31,F,Low,N,79125
C06793,52,Male,Medium,N,48818
C06794,45,Female,High,N,67892
C06795,57,M,High,Y,16810
C06796,18,female,Low,N,37612
C06797,35,M,Low,Y,64282
C06798,23,Female,Low,Y,88936
C06799,49,F,High,Y,17815
C06800,61,Male,High,Y,47689
C06801,51,Female,High,Y,98334
C06802,26,male,Low,N,23194
C06803,19,Female,Medium,N,11168
C06804,22,male,Low,Y,29803
C06805,18,Male,High,N,20790
C06806,21,Female,High,N,47214
C06807,53,M,Medium,N,97274
C06808,22,Female,High,N,27241
C06809,28,M,Low,Y,28353
C06810,24,Male,Low,Y,57868
C06811,22,M,High,N,12652
C06812,57,Male,Low,N,06902
C06813,21,Male,Low,Y,77496
C06814,29,Male,Low,N,80551
C06815,63,Male,High,N,92594
C06816,39,Male,High,Y,01587
C06817,46,M,Low,Y,47067
C06818,26,female,Medium,Y,35658
C06819,49,F,High,Y,33869
C06820,69,F,High,N,59306
C06821,35,female,High,N,61300
C06822,39,Female,High,N,72438
C06823,64,M,Low,N,24620
C06824,57,Male,High,Y,27774
C06825,55,M,High,N,05148
C06826,58,M,Medium,N,69151
C06827,37,Female,Low,Y,35383
C06828,46,M,Medium,N,16090
C06829,27,Female,Low,Y,86996
C06830,52,female,High,N,03723
C06831,56,M,Low,Y,75206
C06832,66,male,Medium,N,17256
C06833,50,female,High,Y,34137
C06834,28,male,High,Y,44118
C06835,67,Male,Low,Y,86244
C06836,60,M,High,Y,04645
C06837,50,F,Low,Y,64751
C06838,39,F,High,N,34534
C06839,26,Male,Medium,N,99213
C06840,51,Female,Low,Y,16152
C06841,29,female,Medium,N,09847
C06842,32,M,High,Y,25506
C06843,27,Male,Medium,N,68467
C06844,54,F,Low,Y,44215
C06845,28,F,Medium,Y,10835
C06846,19,M,High,N,91885
C06847,30,F,Low,N,23735
C06848,49,female,High,N,63020
C06849,66,male,High,Y,41966
C06850,67,F,Low,N,34844
C06851,45,male,Low,Y,10043
C06852,24,Male,High,Y,79775
C06853,55,Male,,Y,61858
C06854,61,Male,Low,N,33313
C06855,69,female,Low,Y,13593
C06856,39,male,High,N,38707
C06857,23,male,High,Y,54307
C06858,20,M,Medium,N,14704
C06859,54,F,High,Y,49871
C06860,63,male,Medium,N,93414
C06861,31,female,High,N,65974
C06862,54,M,Medium,Y,85649
C06863,24,male,Low,Y,14637
C06864,23,Male,Medium,Y,01939
C06865,65,Male,Low,N,18996
C06866,50,Male,Low,Y,75053
C06867,18,male,Medium,Y,12492
C06868,62,F,High,N,64857
C06869,57,M,Low,Y,56934
C06870,42,Male,Low,N,63694
C06871,64,Male,High,Y,69422
C06872,65,Female,Low,N,08690
C06873,65,male,Medium,Y,39540
C06874,42,female,Medium,Y,66098
C06875,64,Female,High,N,72729
C06876,53,F,Low,N,44317
C06877,19,M,Medium,Y,31501
C06878,19,F,High,N,45635
C06879,25,M,Low,N,23872
C06880,52,female,Medium,Y,52330
C06881,60,female,Low,N,22219
C06882,27,F,Medium,Y,41897
C06883,29,Male,High,Y,06076
C06884,50,Male,High,Y,82507
C06885,65,female,Medium,Y,12649
C06886,40,male,High,Y,68449
C06887,34,M,Medium,Y,42241
C06888,64,Male,Low,N,77028
C06889,20,Female,High,Y,78986
C06890,25,Male,Medium,N,92050
C06891,68,Male,Low,N,57146
C06892,18,Female,High,Y,04267
C06893,55,Female,Medium,N,82765
C06894,23,female,Low,Y,84160
C06895,68,male,High,Y,32618
C06896,25,F,Medium,Y,87664
C06897,56,F,High,N,34978
C06898,40,female,High,N,63173
C06899,68,female,High,Y,30446
C06900,60,M,,N,19771
C06901,40,Female,Medium,N,74780
C06902,31,Female,Medium,Y,69018
C06903,64,Male,High,Y,35396
C06904,53,F,High,Y,69378
C06905,61,male,Medium,Y,95878
C06906,18,Male,Medium,N,50715
C06907,63,Female,Low,Y,12480
C06908,47,male,High,Y,11328
C06909,18,F,High,Y,19514
C06910,56,female,Medium,Y,80451
C06911,60,female,Low,Y,06548
C06912,38,Male,,Y,92219
C06913,65,F,High,N,59685
C06914,25,female,Medium,Y,42384
C06915,54,F,Medium,Y,93095
C06916,62,Female,Low,N,56921
C06917,18,F,Low,N,57086
C06918,40,Female,,N,65934
C06919,18,Female,Medium,N,22656
C06920,40,Male,High,Y,78943
C06921,51,female,High,Y,06829
C06922,66,female,High,N,67063
C06923,52,female,Low,Y,07641
C06924,37,F,Medium,N,02880
C06925,27,female,Medium,N,10308
C06926,34,female,Low,N,36554
C06927,63,M,High,Y,22830
C06928,41,female,Medium,N,27874
C06929,40,female,Medium,N,58040
C06930,18,male,,Y,56738
C06931,57,Male,High,N,00543
C06932,58,Male,,Y,96766
C06933,37,male,Medium,N,60843
C06934,36,Male,High,Y,91705
C06935,35,Female,Medium,N,12066
C06936,33,M,Low,Y,55858
C06937,25,Female,Medium,Y,86831
C06938,26,male,Low,Y,35568
C06939,49,M,High,N,21531
C06940,40,male,Low,N,39022
C06941,67,male,Medium,Y,67768
C06942,51,Female,High,Y,75170
C06943,61,male,High,N,04382
C06944,66,M,Medium,N,55280
C06945,63,female,Low,N,18111
C06946,44,M,High,N,18170
C06947,37,female,High,Y,79953
C06948,42,F,Low,Y,28537
C06949,25,male,High,Y,87108
C06950,44,Male,,Y,99516
C06951,30,female,Low,Y,41761
C06952,54,F,High,Y,20771
C06953,42,Female,High,Y,08311
C06954,65,F,Medium,Y,43695
C06955,36,F,Medium,Y,52436
C06956,64,M,High,Y,93260
C06957,69,Male,High,Y,97353
C06958,36,M,Low,N,42949
C06959,34,Female,Medium,Y,19900
C06960,27,M,,N,39627
C06961,19,Male,Medium,Y,39031
C06962,23,M,Low,N,59684
C06963,62,F,Medium,N,76064
C06964,55,F,High,N,26309
C06965,37,male,High,Y,69279
C06966,28,F,Medium,N,81099
C06967,31,male,Low,N,65734
C06968,59,F,Medium,N,36753
C06969,42,Female,Medium,Y,58982
C06970,47,F,Low,N,65017
C06971,28,Female,Low,Y,03720
C06972,37,M,Low,N,59180
C06973,44,male,High,N,90229
C06974,29,female,Low,Y,25608
C06975,35,male,Medium,N,55469
C06976,41,male,Medium,N,49735
C06977,22,male,High,Y,72310
C06978,40,Male,,N,84837
C06979,31,M,Medium,N,31704
C06980,57,F,High,Y,94683
C06981,33,male,Low,N,85616
C06982,42,female,,Y,62485
C06983,66,male,High,Y,92805
C06984,56,F,High,Y,83337
C06985,32,male,Low,Y,18503
C06986,38,F,Low,Y,90165
C06987,64,Male,High,N,95162
C06988,55,Female,Low,Y,36549
C06989,31,female,High,N,67816
C06990,50,M,High,N,41040
C06991,18,female,,N,96361
C06992,32,Male,High,Y,24455
C06993,49,M,Medium,Y,96932
C06994,69,male,Medium,N,25087
C06995,19,female,High,N,03794
C06996,32,Female,Low,Y,75178
C06997,44,male,Medium,Y,52328
C06998,69,Male,High,N,50788
C06999,54,M,Low,Y,91328
C07000,50,male,High,N,47349
C07001,38,F,,N,11361
C07002,62,Female,,Y,45886
C07003,32,female,High,Y,89056
C07004,34,Male,Medium,Y,58745
C07005,63,Female,High,Y,20319
C07006,51,male,High,N,24674
C07007,55,Male,Low,N,24909
C07008,32,male,Low,Y,29791
C07009,28,M,Medium,N,65393
C07010,55,F,High,N,29810
C07011,56,female,Medium,N,97250
C07012,68,M,,N,23199
C07013,25,Male,High,N,89533
C07014,42,male,Low,N,69177
C07015,35,Female,Low,N,71379
C07016,38,F,Medium,N,26257
C07017,53,female,Medium,N,21448
C07018,53,Female,High,Y,39460
C07019,57,female,Medium,N,92017
C07020,54,female,Medium,N,09788
C07021,41,female,High,N,27127
C07022,55,Male,Low,Y,19210
C07023,32,Male,High,Y,13522
C07024,37,female,,Y,98639
C07025,43,male,Low,Y,77224
C07026,44,male,Low,Y,92737
C07027,55,Female,High,N,27831
C07028,68,F,High,Y,62959
C07029,44,male,High,Y,93004
C07030,65,male,Medium,Y,22896
C07031,61,F,Low,N,77010
C07032,48,Female,Medium,Y,20504
C07033,47,F,Medium,N,11822
C07034,35,F,High,Y,48113
C07035,69,Male,Medium,N,71363
C07036,60,male,High,N,45172
C07037,32,male,High,N,73124
C07038,52,F,Medium,Y,91159
C07039,36,M,,Y,09692
C07040,30,Female,High,Y,54065
C07041,54,female,Low,N,58248
C07042,26,Male,Medium,Y,34302
C07043,33,M,Medium,N,53368
C07044,33,female,High,Y,94795
C07045,36,female,Medium,N,85101
C07046,46,female,Medium,N,38455
C07047,46,female,Medium,N,09917
C07048,48,F,Medium,Y,83293
C07049,48,F,Low,Y,31400
C07050,57,Female,Low,N,60924
C07051,64,Male,High,Y,91209
C07052,38,M,Low,N,01788
C07053,29,female,Low,N,14966
C07054,66,Male,High,N,15969
C07055,44,female,Medium,Y,61701
C07056,34,female,High,N,39933
C07057,51,Female,High,Y,50135
C07058,56,female,Low,N,28053
C07059,49,female,Low,N,59026
C07060,33,M,High,N,69573
C07061,54,female,High,N,87744
C07062,24,male,High,N,60642
C07063,28,male,Low,Y,10274
C07064,47,F,High,N,30046
C07065,23,male,Low,Y,29319
C07066,41,F,,Y,19834
C07067,52,F,High,N,25170
C07068,47,F,Low,Y,97346
C07069,62,Male,High,Y,16586
C07070,35,male,High,Y,64129
C07071,57,F,High,Y,64083
C07072,64,Female,Low,N,07210
C07073,37,F,Medium,Y,30411
C07074,35,male,Low,N,21465
C07075,34,Male,Low,Y,18684
C07076,59,Male,Low,Y,47924
C07077,52,F,High,Y,88438
C07078,65,male,,N,60857
C07079,68,Female,Low,N,57103
C07080,33,female,High,N,23353
C07081,45,female,Medium,N,83030
C07082,58,female,Medium,Y,57494
C07083,24,male,Low,Y,89316
C07084,43,Male,Medium,N,21201
C07085,21,female,Low,N,64131
