CustomerID,TransactionID,Date,StoreID,ProductCategory,AmountSpent,Quantity,DiscountApplied
C05782,T120021,06/10/2023,S001,Electronics,86.6,3,0
C09699,T120022,11/01/2024,S004,Toys,51.77,3,10
C05869,T120023,08/05/2023,S030,Toys,175.25,2,15
C05523,T120024,05/19/2025,S013,Home,5.0,90,10
C08298,T120025,02/10/2024,S009,Toys,5.0,1,20
C00878,T120026,08/01/2023,S041,Home,245.66,1,5
C08259,T120027,06/17/2024,S014,Electronics,311.63,4,15
C04097,T120028,12/25/2023,S030,Clothing,94.25,1,10
C00152,T120029,2025-03-20,S033,Beauty,106.39,4,20
C04604,T120030,2023-12-17,S038,Clothing,68.01,1,10
C00535,T120031,05/21/2024,S022,Home,79.73,1,0
C07565,T120032,03/22/2025,S018,Electronics,155.38,2,15
C08968,T120033,01/12/2024,S029,Clothing,89.46,3,20
C06432,T120034,2025-05-19,S042,Home,66.14,1,10
C00549,T120035,06/01/2025,S049,Toys,104.05,50,10
C04888,T120036,2025-02-11,S009,Clothing,167.95,1,20
C09072,T120037,2025-04-20,S040,Electronics,38.9,2,10
C00784,T120038,2024-11-03,S041,Electronics,139.68,2,20
C07174,T120039,12/03/2024,S018,Electronics,140.76,1,5
C02274,T120040,2023-07-01,S039,Home,117.05,4,5
C02535,T120041,2024-07-21,S043,Beauty,108.16,2,5
C01355,T120042,04/08/2025,S027,Electronics,77.7,1,20
C00256,T120043,2024-06-04,S049,Clothing,93.33,2,15
C02495,T120044,03/01/2024,S026,Home,22.39,2,0
C09479,T120045,03/08/2025,S036,Beauty,66.24,3,20
C09112,T120046,2024-07-31,S010,Toys,47.8,4,15
C05963,T120047,01/13/2024,S039,Beauty,107.51,2,15
C06786,T120048,03/25/2024,S004,Beauty,126.67,1,10
C06529,T120049,2024-06-08,S018,Home,120.55,3,15
C09147,T120050,2023-10-08,S005,Clothing,88.76,2,5
C01851,T120051,2025-02-16,S012,Clothing,184.02,3,0
C08241,T120052,2024-09-21,S047,Electronics,145.28,4,20
C09067,T120053,11/23/2024,S049,Electronics,66.41,1,10
C04395,T120054,05/07/2024,S019,Home,131.72,2,5
C05641,T120055,07/01/2023,S033,Clothing,58.64,1,0
C00857,T120056,12/12/2024,S034,Electronics,164.16,4,15
C04978,T120057,2023-10-30,S017,Beauty,5.0,2,10
C06673,T120058,09/26/2024,S048,Toys,82.18,3,10
C08928,T120059,04/14/2024,S008,Toys,13.88,1,5
C01547,T120060,2024-11-11,S018,Home,100.24,1,0
C03151,T120061,06/09/2024,S046,Beauty,22.12,4,20
C03045,T120062,2025-05-17,S001,Beauty,112.43,3,20
C06510,T120063,04/23/2025,S041,Clothing,121.76,1,5
C01551,T120064,2023-08-31,S036,Beauty,181.84,3,5
C01410,T120065,2024-07-31,S010,Electronics,135.16,3,5
C05525,T120066,2025-04-23,S032,Electronics,56.9,4,20
C08174,T120067,2023-07-05,S016,Electronics,116.88,1,20
C01968,T120068,2025-02-02,S014,Beauty,152.6,4,15
C06104,T120069,2024-04-29,S050,Home,163.59,4,15
C03451,T120070,06/12/2024,S035,Toys,170.14,2,20
C09906,T120071,03/05/2024,S050,Home,161.63,3,0
C00001,T120072,08/27/2023,S028,Home,58.0,1,10
C04853,T120073,2025-01-13,S026,Beauty,127.74,1,5
C05129,T120074,2025-03-25,S010,Home,103.83,3,10
C00760,T120075,05/31/2024,S049,Beauty,18.69,2,0
C09225,T120076,2023-10-12,S031,Beauty,142.8,2,5
C08391,T120077,10/22/2024,S043,Toys,78.54,4,0
C06101,T120078,10/31/2023,S046,Clothing,30.36,4,5
C02690,T120079,03/23/2024,S022,Home,155.07,1,5
C08854,T120080,2024-01-24,S012,Home,30.5,2,10
C03144,T120081,08/08/2023,S021,Electronics,89.92,4,0
C04543,T120082,2023-09-12,S020,Beauty,181.21,1,5
C08571,T120083,2024-04-25,S042,Beauty,,4,0
C02076,T120084,11/20/2023,S029,Clothing,144.88,1,10
C04716,T120085,2025-05-20,S004,Home,73.87,3,0
C01490,T120086,2025-01-20,S005,Beauty,110.26,2,10
C07991,T120087,2023-11-29,S013,Beauty,73.27,2,20
C01307,T120088,2025-01-30,S012,Electronics,93.45,1,20
C04889,T120089,02/20/2025,S001,Toys,92.94,2,20
C09922,T120090,06/26/2024,S021,Electronics,78.77,4,5
C03595,T120091,07/09/2024,S013,Home,23.33,3,5
C08639,T120092,01/15/2025,S033,Toys,134.64,1,20
C02286,T120093,08/28/2024,S015,Electronics,76.93,1,15
C05453,T120094,2024-08-06,S021,Electronics,61.75,4,0
C09995,T120095,2024-09-28,S019,Beauty,112.72,3,5
C07161,T120096,2024-08-02,S015,Clothing,191.65,3,10
C03230,T120097,2025-01-08,S015,Electronics,,1,20
C00963,T120098,03/07/2024,S030,Toys,62.57,2,20
C01315,T120099,2023-11-14,S045,Clothing,120.46,4,0
C03390,T120100,02/17/2025,S023,Home,34.64,2,10
C09023,T120101,12/15/2024,S011,Electronics,109.33,3,20
C03734,T120102,2023-09-12,S002,Home,58.05,2,15
C00825,T120103,08/02/2024,S006,Electronics,36.59,2,20
C03681,T120104,07/06/2023,S027,Toys,63.51,1,5
C09490,T120105,2024-03-25,S012,Beauty,129.5,1,0
C00900,T120106,09/28/2024,S015,Beauty,67.84,4,10
C08106,T120107,2023-08-15,S050,Electronics,107.23,4,5
C08069,T120108,2023-08-28,S019,Clothing,51.6,2,15
C04531,T120109,12/20/2023,S041,Toys,,2,20
C07073,T120110,05/07/2025,S011,Clothing,77.2,2,15
C02449,T120111,02/11/2025,S001,Clothing,78.09,2,15
C03268,T120112,02/12/2025,S001,Home,62.04,1,0
C04001,T120113,02/10/2024,S045,Beauty,109.26,3,10
C06083,T120114,07/10/2024,S002,Toys,165.54,2,5
C03986,T120115,11/11/2023,S042,Electronics,131.21,2,10
C01579,T120116,2024-06-18,S013,Home,57.48,3,5
C05102,T120117,12/20/2024,S006,Toys,174.33,79,15
C03682,T120118,12/29/2023,S007,Electronics,179.99,2,15
C09424,T120119,05/31/2024,S040,Electronics,24.98,1,0
C05326,T120120,2025-04-30,S006,Electronics,,3,15
C04594,T120121,02/25/2024,S002,Home,151.41,3,10
C04589,T120122,2024-12-07,S028,Clothing,72.34,3,15
C00358,T120123,11/01/2023,S033,Home,143.32,3,10
C09713,T120124,05/11/2024,S006,Toys,153.89,4,20
C00717,T120125,10/30/2023,S024,Beauty,116.26,3,5
C03837,T120126,2025-02-10,S023,Home,50.16,1,0
C01592,T120127,2024-06-18,S033,Electronics,68.99,3,20
C00639,T120128,04/13/2024,S010,Toys,43.93,4,15
C03343,T120129,2024-05-22,S006,Beauty,65.22,2,0
C08554,T120130,09/03/2024,S039,Clothing,173.06,2,15
C00957,T120131,08/24/2023,S041,Clothing,70.2,4,15
C08058,T120132,06/26/2024,S029,Home,142.63,3,15
C07420,T120133,2024-05-25,S020,Clothing,150.48,3,20
C06656,T120134,2024-02-22,S023,Home,121.95,2,10
C09093,T120135,2023-08-09,S003,Clothing,145.14,2,5
C03099,T120136,03/31/2024,S019,Electronics,149.5,1,20
C09310,T120137,09/02/2024,S040,Beauty,100.46,4,15
C00283,T120138,2025-02-08,S034,Clothing,139.89,1,20
C08771,T120139,2024-05-20,S013,Electronics,55.93,4,10
C05623,T120140,2025-04-03,S029,Beauty,59.36,3,5
C09058,T120141,2023-10-31,S024,Clothing,,2,5
C04086,T120142,2024-12-15,S010,Clothing,56.68,4,0
C07380,T120143,2023-12-28,S020,Clothing,136.86,2,0
C04009,T120144,2024-08-31,S041,Clothing,68.3,4,0
C06283,T120145,2025-01-10,S031,Beauty,,1,0
C07086,T120146,2023-08-04,S032,Home,53.86,4,0
C04031,T120147,2025-02-15,S042,Home,125.28,1,5
C07109,T120148,2023-06-24,S002,Electronics,65.7,4,10
C09403,T120149,05/20/2024,S003,Beauty,77.12,3,5
C03169,T120150,01/01/2025,S018,Home,99.54,2,15
C00946,T120151,2024-01-02,S007,Beauty,84.62,1,15
C03104,T120152,11/14/2024,S008,Electronics,131.9,4,5
C07299,T120153,2023-06-23,S017,Toys,96.72,4,5
C02955,T120154,2024-08-07,S030,Electronics,108.82,2,20
C02864,T120155,2023-12-01,S039,Home,137.8,4,10
C08617,T120156,2025-01-21,S037,Toys,120.05,4,5
C09388,T120157,02/23/2024,S022,Beauty,200.37,3,15
C02287,T120158,2024-02-03,S022,Home,74.82,70,15
C05109,T120159,06/23/2024,S004,Toys,108.09,3,20
C00571,T120160,10/30/2023,S026,Electronics,59.63,2,20
C05890,T120161,2025-01-20,S048,Home,140.21,3,5
C00234,T120162,2024-03-10,S011,Beauty,71.02,3,15
C01907,T120163,10/21/2024,S032,Beauty,87.48,4,10
C00803,T120164,2023-09-27,S031,Clothing,93.56,17,0
C03268,T120165,02/10/2025,S039,Clothing,9.38,1,15
C01605,T120166,03/12/2024,S024,Clothing,68.04,1,15
C02445,T120167,05/31/2024,S001,Electronics,34.57,2,5
C01997,T120168,2024-06-10,S049,Beauty,11.94,2,15
C00241,T120169,2023-07-14,S020,Beauty,,3,5
C01035,T120170,02/14/2025,S021,Beauty,85.78,3,15
C01686,T120171,04/23/2024,S035,Beauty,85.99,1,15
C06714,T120172,2024-12-27,S028,Toys,61.96,1,15
C02100,T120173,2023-12-06,S046,Home,105.8,3,20
C07863,T120174,01/27/2025,S001,Electronics,142.4,3,15
C03149,T120175,2024-02-23,S040,Beauty,57.27,1,0
C06849,T120176,2024-01-30,S009,Electronics,39.35,1,10
C01066,T120177,03/27/2024,S002,Toys,183.33,1,10
C04308,T120178,2025-03-18,S034,Toys,95.4,4,15
C03418,T120179,03/04/2024,S034,Beauty,57.52,3,15
C09008,T120180,02/21/2025,S021,Home,94.76,4,0
C03748,T120181,2025-04-29,S047,Toys,,4,0
C07541,T120182,07/09/2023,S035,Home,152.56,3,20
C07949,T120183,11/12/2024,S010,Clothing,39.83,4,20
C00486,T120184,2023-06-05,S040,Electronics,222.46,2,20
C03317,T120185,2025-02-11,S049,Home,203.88,2,15
C04779,T120186,01/17/2025,S013,Beauty,86.64,4,5
C03129,T120187,09/15/2024,S040,Clothing,151.2,4,10
C00396,T120188,06/21/2023,S004,Electronics,85.53,4,15
C04093,T120189,09/07/2024,S033,Toys,138.7,1,10
C05514,T120190,10/07/2023,S001,Toys,,2,15
C04900,T120191,2024-03-20,S032,Beauty,140.99,2,5
C00992,T120192,06/25/2024,S049,Home,36.0,4,0
C00812,T120193,2023-12-26,S009,Clothing,123.86,2,5
C07096,T120194,05/30/2025,S034,Home,151.83,2,20
C06329,T120195,10/19/2024,S026,Clothing,188.32,1,10
C04500,T120196,08/14/2024,S029,Electronics,115.89,2,20
C04395,T120197,09/13/2023,S006,Toys,170.69,4,10
C09763,T120198,2023-11-12,S001,Beauty,115.68,4,20
C04838,T120199,07/03/2023,S050,Home,60.3,2,0
C08390,T120200,02/27/2025,S034,Toys,110.65,4,20
C09814,T120201,01/28/2025,S010,Beauty,99.11,4,20
C05011,T120202,2024-06-25,S034,Electronics,69.55,2,15
C04123,T120203,2024-02-25,S049,Toys,96.65,2,15
C01739,T120204,03/10/2024,S044,Beauty,194.36,4,20
C05891,T120205,11/27/2024,S013,Clothing,90.47,1,0
C07451,T120206,04/25/2024,S004,Beauty,125.55,2,10
C03571,T120207,2024-05-09,S001,Home,110.28,2,10
C08097,T120208,2024-04-14,S046,Toys,128.95,2,15
C04359,T120209,2024-04-19,S044,Clothing,165.35,3,20
C06610,T120210,12/05/2024,S025,Toys,126.53,1,10
C07044,T120211,09/07/2024,S005,Beauty,170.1,3,0
C07910,T120212,07/14/2023,S020,Toys,100.28,2,20
C01777,T120213,03/10/2024,S039,Home,144.51,1,15
C09750,T120214,2024-10-27,S013,Electronics,104.44,1,5
C02683,T120215,01/24/2025,S028,Electronics,5.0,3,0
C03946,T120216,06/17/2024,S014,Home,33.43,4,5
C03117,T120217,2025-03-18,S003,Toys,103.92,1,10
C03972,T120218,2024-06-04,S008,Beauty,98.37,4,10
C04173,T120219,01/30/2024,S031,Toys,43.61,1,0
C06699,T120220,11/16/2023,S027,Home,92.16,4,0
C09661,T120221,2023-08-21,S009,Electronics,63.69,1,20
C05005,T120222,2025-03-16,S030,Clothing,86.83,1,15
C02189,T120223,2024-09-21,S023,Electronics,127.53,3,10
C01487,T120224,10/10/2023,S041,Electronics,132.53,3,15
C02371,T120225,2024-07-22,S036,Clothing,132.41,2,5
C02269,T120226,2023-08-17,S001,Clothing,27.32,3,5
C03214,T120227,11/20/2023,S009,Electronics,146.04,2,0
C01076,T120228,2024-12-05,S041,Clothing,109.6,2,20
C00816,T120229,03/29/2025,S049,Clothing,173.85,3,20
C01706,T120230,2024-12-20,S035,Toys,94.1,2,5
C07039,T120231,07/05/2024,S045,Clothing,156.75,3,20
C00269,T120232,11/20/2023,S048,Home,55.08,1,15
C02384,T120233,06/10/2023,S018,Clothing,128.73,2,20
C06536,T120234,2024-05-05,S011,Beauty,122.12,17,20
C02428,T120235,2025-04-26,S029,Clothing,202.33,1,15
C02547,T120236,2024-07-06,S018,Electronics,78.01,1,15
C06700,T120237,08/05/2023,S001,Home,76.95,1,10
C03904,T120238,2023-06-10,S016,Toys,53.21,3,10
C08023,T120239,2023-06-16,S012,Electronics,58.48,4,0
C06645,T120240,2024-12-19,S017,Home,65.97,1,0
C02095,T120241,2024-03-06,S011,Toys,134.13,3,0
C05357,T120242,10/27/2023,S007,Clothing,84.2,2,10
C08545,T120243,2024-06-24,S030,Beauty,49.37,3,10
C09345,T120244,09/02/2024,S047,Toys,46.84,1,20
C06672,T120245,10/06/2023,S019,Clothing,117.51,4,5
C08775,T120246,2023-08-17,S050,Beauty,24.78,3,0
C03852,T120247,2023-06-13,S039,Electronics,150.74,2,20
C05803,T120248,10/07/2023,S026,Home,5.0,3,10
C02876,T120249,2023-10-12,S024,Toys,91.87,2,20
C05260,T120250,09/14/2023,S007,Beauty,,3,15
C02310,T120251,2024-12-21,S015,Beauty,107.37,4,15
C08134,T120252,2024-06-10,S025,Toys,66.37,4,20
C06091,T120253,2024-10-01,S031,Toys,86.19,4,0
C02581,T120254,2024-07-10,S017,Electronics,132.47,2,0
C05482,T120255,2025-05-28,S012,Clothing,152.39,2,20
C01561,T120256,2023-07-22,S045,Electronics,196.14,3,0
C04850,T120257,2024-08-18,S038,Toys,,3,15
C07690,T120258,03/25/2025,S042,Home,94.7,1,0
C00393,T120259,2025-01-17,S034,Home,97.14,3,15
C03035,T120260,08/08/2023,S015,Beauty,57.69,1,5
C05199,T120261,08/17/2023,S019,Beauty,97.89,4,15
C09299,T120262,02/24/2025,S036,Toys,51.42,1,5
C07914,T120263,02/02/2024,S014,Electronics,29.41,4,5
C00973,T120264,04/27/2025,S023,Electronics,9.08,1,10
C08674,T120265,11/26/2023,S001,Clothing,146.3,3,15
C01946,T120266,08/27/2023,S039,Home,50.43,3,20
C03624,T120267,09/07/2023,S010,Clothing,129.92,4,5
C03775,T120268,05/02/2024,S026,Home,143.78,1,0
C04218,T120269,05/10/2025,S033,Clothing,76.41,1,5
C06833,T120270,2024-04-28,S040,Toys,141.98,1,20
C02473,T120271,2023-06-16,S048,Toys,94.29,2,15
C02164,T120272,2023-06-17,S047,Toys,97.19,1,20
C08012,T120273,02/29/2024,S049,Electronics,72.35,3,15
C07138,T120274,2023-06-20,S040,Clothing,144.44,2,0
C02848,T120275,12/17/2024,S043,Home,166.22,1,20
C08654,T120276,2025-06-03,S025,Clothing,234.7,3,10
C02310,T120277,2023-10-29,S010,Clothing,104.86,4,10
C06742,T120278,2025-03-29,S007,Clothing,132.34,4,20
C06769,T120279,2023-11-07,S038,Beauty,97.08,4,0
C03953,T120280,12/02/2024,S032,Electronics,,1,0
C08101,T120281,10/23/2023,S030,Beauty,161.74,82,10
C00889,T120282,07/12/2024,S011,Toys,34.28,1,10
C01771,T120283,2025-03-19,S037,Electronics,137.17,2,10
C00447,T120284,2025-02-07,S031,Toys,95.91,2,20
C08564,T120285,2023-12-14,S045,Home,131.17,2,5
C01047,T120286,12/06/2023,S039,Beauty,120.24,4,15
C09559,T120287,2025-03-03,S003,Electronics,176.18,1,5
C06330,T120288,11/23/2024,S046,Toys,110.27,1,0
C07752,T120289,12/17/2023,S045,Electronics,105.23,1,20
C08711,T120290,2024-03-15,S034,Toys,63.01,2,5
C09338,T120291,04/19/2025,S024,Toys,200.66,4,15
C00741,T120292,12/12/2024,S021,Clothing,203.81,1,5
C01585,T120293,09/28/2023,S045,Beauty,75.9,1,5
C04432,T120294,2024-12-28,S036,Toys,109.3,3,15
C03160,T120295,03/18/2024,S044,Electronics,57.48,4,15
C01753,T120296,2023-10-10,S029,Home,182.61,3,0
C07161,T120297,2024-02-08,S018,Electronics,106.16,4,5
C02570,T120298,2023-11-18,S013,Toys,5.0,1,0
C06259,T120299,07/24/2024,S004,Electronics,72.39,1,10
C07623,T120300,07/11/2024,S028,Toys,87.88,3,15
C06890,T120301,08/09/2023,S042,Clothing,133.01,3,10
C06326,T120302,2024-10-11,S026,Clothing,102.6,2,0
C06478,T120303,12/12/2024,S045,Home,77.97,4,0
C08696,T120304,11/04/2023,S027,Electronics,99.44,2,20
C00095,T120305,02/20/2024,S008,Clothing,48.66,1,5
C07440,T120306,2024-01-21,S019,Electronics,110.36,2,5
C02595,T120307,08/18/2023,S012,Beauty,76.53,3,20
C05591,T120308,05/13/2025,S030,Beauty,26.4,3,20
C06040,T120309,2024-05-26,S027,Beauty,86.14,3,15
C03283,T120310,2024-06-01,S044,Clothing,,2,20
C02469,T120311,2024-12-26,S042,Clothing,63.39,4,5
C08032,T120312,2025-04-06,S039,Electronics,136.45,1,0
C00702,T120313,2025-04-29,S022,Toys,,2,0
C05530,T120314,2025-03-18,S009,Electronics,105.41,4,20
C03698,T120315,11/19/2023,S035,Home,5.0,2,0
C09131,T120316,2023-09-29,S033,Electronics,153.91,2,10
C06369,T120317,04/30/2024,S003,Home,,2,0
C09548,T120318,2024-02-21,S040,Toys,191.56,4,10
C04360,T120319,02/09/2024,S003,Home,122.05,40,5
C07300,T120320,2025-05-13,S033,Home,152.04,2,0
C00437,T120321,2024-09-03,S048,Clothing,104.82,3,15
C00210,T120322,09/10/2023,S032,Toys,173.48,4,20
C07324,T120323,2024-01-05,S033,Beauty,135.97,4,5
C08986,T120324,01/03/2024,S048,Toys,77.08,1,0
C09102,T120325,2024-09-04,S050,Clothing,177.17,1,10
C03222,T120326,2024-11-27,S032,Toys,13.49,1,20
C04340,T120327,2023-06-12,S040,Clothing,79.56,2,20
C01007,T120328,2024-11-06,S019,Home,101.95,3,0
C02523,T120329,2025-02-11,S005,Toys,43.45,62,20
C06294,T120330,08/28/2024,S003,Toys,57.68,4,20
C03481,T120331,2024-12-25,S018,Home,70.09,1,15
C01675,T120332,2023-12-02,S018,Electronics,,2,10
C07189,T120333,2023-07-08,S003,Clothing,78.96,4,5
C09574,T120334,2024-01-15,S039,Beauty,93.03,1,20
C00437,T120335,2024-12-30,S011,Toys,5.0,4,5
C05737,T120336,06/21/2023,S024,Beauty,94.51,1,10
C00557,T120337,2023-10-18,S003,Home,,2,5
C02726,T120338,12/01/2024,S017,Home,10.97,2,10
C01300,T120339,10/24/2023,S001,Beauty,204.51,3,10
C06390,T120340,03/11/2025,S007,Electronics,176.64,3,15
C02860,T120341,2024-12-25,S005,Home,124.04,1,15
C00376,T120342,2025-05-17,S029,Toys,208.74,1,15
C00667,T120343,12/09/2024,S038,Beauty,68.04,1,10
C01117,T120344,01/16/2024,S032,Clothing,127.5,4,0
C00043,T120345,2023-08-06,S028,Beauty,54.84,3,20
C00955,T120346,2024-02-29,S017,Toys,59.74,4,20
C02491,T120347,11/25/2023,S023,Electronics,40.25,4,5
C03611,T120348,2025-03-22,S038,Electronics,78.73,4,20
C08149,T120349,01/07/2025,S040,Clothing,29.87,4,10
C09134,T120350,09/10/2023,S042,Toys,112.0,4,20
C09196,T120351,2023-09-05,S022,Clothing,27.55,4,0
C05905,T120352,2023-08-10,S043,Electronics,47.4,3,5
C07979,T120353,01/04/2024,S036,Toys,117.88,3,20
C01820,T120354,2024-01-06,S040,Toys,75.12,3,10
C04004,T120355,05/19/2024,S017,Electronics,48.15,1,5
C07651,T120356,2023-10-13,S047,Toys,133.88,4,20
C06351,T120357,2023-09-14,S038,Beauty,132.21,1,10
C07829,T120358,09/22/2024,S001,Electronics,59.85,1,0
C04810,T120359,11/07/2023,S044,Clothing,217.86,2,15
C09024,T120360,2023-09-29,S006,Clothing,119.53,3,15
C04695,T120361,2025-05-05,S033,Toys,58.64,3,20
C01693,T120362,04/09/2024,S028,Toys,79.69,4,0
C00678,T120363,02/24/2025,S003,Home,91.24,1,15
C04179,T120364,09/11/2024,S044,Electronics,107.71,1,20
C06727,T120365,2024-04-07,S046,Clothing,68.67,2,5
C01890,T120366,2023-07-04,S043,Toys,94.52,2,5
C03981,T120367,04/08/2024,S049,Clothing,22.94,1,5
C07161,T120368,04/28/2024,S044,Home,91.05,4,0
C06516,T120369,2023-08-05,S037,Clothing,128.56,2,5
C06777,T120370,2025-03-26,S002,Toys,71.79,2,0
C04267,T120371,03/07/2024,S042,Toys,103.02,4,5
C04163,T120372,07/31/2024,S016,Toys,133.91,3,10
C07546,T120373,07/08/2024,S044,Beauty,149.22,3,5
C05109,T120374,2024-07-08,S039,Clothing,124.27,1,5
C07143,T120375,01/28/2024,S048,Toys,93.9,2,10
C09137,T120376,2024-06-23,S017,Toys,23.04,3,15
C08956,T120377,09/01/2024,S031,Toys,129.04,4,0
C07792,T120378,12/17/2024,S017,Toys,215.16,1,10
C04273,T120379,2024-02-14,S026,Clothing,72.09,1,5
C04409,T120380,2024-09-25,S023,Home,119.69,3,0
C01721,T120381,04/14/2025,S027,Electronics,108.27,4,15
C01073,T120382,2024-09-23,S005,Home,37.68,3,0
C08277,T120383,2025-01-29,S005,Electronics,5.0,2,20
C07297,T120384,2024-07-25,S037,Toys,172.75,4,15
C03902,T120385,2024-09-05,S014,Clothing,,4,5
C07040,T120386,2025-05-15,S018,Home,193.85,2,10
C02309,T120387,08/31/2023,S005,Beauty,,3,15
C06675,T120388,07/18/2024,S031,Clothing,86.58,1,0
C00621,T120389,05/11/2024,S028,Electronics,84.66,3,5
C03135,T120390,2025-05-30,S031,Electronics,66.76,2,0
C08344,T120391,10/27/2024,S021,Beauty,132.91,3,15
C06688,T120392,05/17/2025,S004,Toys,49.61,3,0
C00705,T120393,2023-07-13,S034,Home,53.83,3,10
C05044,T120394,2025-03-31,S048,Home,71.8,3,10
C08059,T120395,2024-12-27,S011,Clothing,214.66,69,5
C09565,T120396,2024-06-25,S037,Home,162.02,3,10
C02562,T120397,2023-12-22,S020,Clothing,56.23,4,20
C05421,T120398,2025-05-08,S035,Electronics,111.19,3,20
C02104,T120399,2024-09-10,S004,Electronics,72.51,3,5
C03263,T120400,2025-05-22,S023,Electronics,180.1,1,20
C01175,T120401,02/27/2025,S042,Home,,1,15
C00572,T120402,01/09/2025,S006,Beauty,148.51,3,15
C07403,T120403,2024-09-03,S040,Toys,163.93,1,15
C08114,T120404,2024-06-06,S003,Toys,53.4,2,10
C06362,T120405,12/29/2024,S034,Clothing,91.9,2,20
C01876,T120406,12/23/2023,S045,Electronics,81.39,2,5
C07789,T120407,12/20/2024,S021,Clothing,147.71,4,5
C03299,T120408,04/10/2025,S050,Electronics,96.1,2,15
C00908,T120409,08/25/2024,S014,Toys,103.16,1,5
C07927,T120410,12/20/2023,S037,Clothing,,4,5
C08386,T120411,12/11/2023,S043,Toys,56.36,2,0
C08157,T120412,06/16/2023,S030,Home,196.71,4,10
C08064,T120413,2024-01-29,S045,Electronics,72.5,3,0
C07577,T120414,2024-11-21,S001,Toys,,1,15
C03045,T120415,2024-02-14,S009,Home,16.51,4,20
C08764,T120416,12/06/2023,S019,Electronics,,4,20
C07085,T120417,06/18/2023,S041,Toys,122.18,3,5
C02067,T120418,2024-03-29,S016,Electronics,117.88,4,10
C00242,T120419,2024-12-01,S050,Clothing,104.86,1,10
C06408,T120420,06/29/2024,S043,Toys,154.14,2,15
C03893,T120421,08/05/2023,S002,Home,7.11,4,20
C05721,T120422,2025-06-04,S026,Home,81.57,3,10
C05754,T120423,2024-06-11,S015,Electronics,72.84,99,5
C05301,T120424,2024-04-13,S026,Electronics,154.36,3,20
C07844,T120425,10/04/2024,S012,Toys,145.73,3,20
C08516,T120426,2024-01-02,S032,Clothing,90.5,1,10
C05016,T120427,02/28/2025,S030,Beauty,118.13,1,0
C04914,T120428,2024-07-27,S022,Beauty,184.42,3,15
C02718,T120429,2023-09-25,S020,Toys,106.64,4,5
C00690,T120430,2024-10-08,S015,Beauty,12.79,2,10
C00111,T120431,07/31/2024,S007,Home,20.24,3,20
C04022,T120432,12/11/2023,S026,Toys,48.38,2,0
C08637,T120433,2023-10-26,S028,Toys,,2,10
C08227,T120434,12/04/2024,S030,Clothing,24.31,1,5
C05883,T120435,05/03/2024,S014,Electronics,53.92,4,0
C04930,T120436,09/15/2023,S036,Clothing,168.41,4,0
C08444,T120437,08/30/2023,S001,Beauty,183.4,1,10
C01675,T120438,04/24/2024,S026,Clothing,52.02,3,0
C07345,T120439,05/29/2024,S011,Beauty,,1,0
C07389,T120440,03/08/2024,S009,Electronics,25.9,2,5
C02834,T120441,2024-12-01,S045,Home,154.42,3,20
C03565,T120442,08/05/2024,S046,Toys,74.66,1,0
C00405,T120443,2024-06-19,S045,Beauty,106.72,77,0
C06739,T120444,10/21/2024,S009,Home,,1,0
C06785,T120445,12/14/2023,S048,Electronics,28.37,4,5
C00936,T120446,2024-07-18,S030,Electronics,69.3,4,10
C00555,T120447,2025-03-02,S020,Home,125.42,4,5
C04232,T120448,11/16/2024,S028,Clothing,30.99,2,20
C03687,T120449,2024-09-02,S012,Clothing,115.07,1,0
C05599,T120450,03/21/2024,S043,Toys,75.17,2,5
C02710,T120451,05/18/2025,S037,Toys,104.97,1,0
C03470,T120452,2024-05-27,S037,Home,135.95,3,20
C04296,T120453,04/16/2025,S029,Clothing,130.94,4,5
C00921,T120454,2024-09-15,S021,Clothing,43.14,3,10
C03559,T120455,04/30/2025,S011,Toys,121.28,4,5
