CustomerID,Age,Gender,Income Level,LoyaltyMember,ZipCode
C05654,30,Male,Low,No,3798
C05655,55,Male,Medium,Yes,4624
C05657,51,Female,High,Yes,16051
C05658,45,Female,High,No,98660
C05659,54,Male,Medium,Yes,41521
C05660,45,Female,High,Yes,5887
C05662,29,Female,Medium,Yes,20644
C05663,45,Female,Low,Yes,64307
C05664,55,Male,Low,No,42185
C05665,57,Female,Medium,No,46416
C05666,64,Female,Low,Yes,78539
C05667,66,Female,High,No,75106
C05668,47,Male,High,No,80563
C05669,34,Female,Low,Yes,26979
C05670,59,Male,Medium,Yes,40480
C05671,30,Male,Medium,No,19342
C05672,33,Male,Medium,Yes,49444
C05673,39,Male,Low,Yes,12653
C05674,34,Male,Medium,Yes,99206
C05675,36,Male,Low,No,93653
C05676,50,Female,High,Yes,80803
C05677,60,Female,High,Yes,55296
C05678,37,Male,Medium,Yes,95078
C05680,20,Female,Medium,No,41736
C05681,29,Female,Medium,Yes,63947
C05684,38,Male,High,No,25563
C05686,24,Female,High,No,43127
C05687,48,Male,Medium,Yes,2258
C05688,68,Male,High,Yes,49504
C05689,56,Female,High,Yes,15092
C05690,63,Male,Low,No,15525
C05691,43,Female,Low,Yes,76837
C05692,40,Female,Medium,No,46047
C05693,41,Male,High,Yes,78169
C05694,20,Female,Medium,No,61334
C05695,28,Female,High,Yes,53892
C05696,33,Female,Low,Yes,51545
C05697,26,Female,High,No,89395
C05698,19,Male,Medium,Yes,67995
C05699,51,Male,High,Yes,75894
C05700,51,Female,Medium,Yes,17027
C05701,25,Male,High,No,81485
C05702,31,Male,Medium,Yes,77313
C05703,21,Male,Medium,Yes,11005
C05704,63,Male,Medium,No,69014
C05705,46,Female,High,No,43953
C05707,45,Female,Low,Yes,91063
C05709,66,Female,Medium,Yes,32887
C05711,27,Male,Low,No,62792
C05712,44,Male,High,Yes,94823
C05713,64,Male,Medium,Yes,82321
C05714,20,Female,Low,Yes,8283
C05715,18,Female,Low,No,67109
C05716,35,Male,High,Yes,51658
C05717,44,Female,Medium,No,71998
C05718,28,Female,Low,No,63301
C05719,27,Male,High,No,66622
C05720,56,Male,High,Yes,15049
C05721,23,Male,Low,No,53970
C05722,30,Male,Low,Yes,748
C05723,42,Male,Medium,Yes,24876
C05724,41,Female,Medium,No,57833
C05725,58,Female,Medium,Yes,46792
C05726,60,Female,Medium,No,29504
C05727,42,Female,Low,Yes,4765
C05728,19,Female,Medium,No,94572
C05729,58,Male,Low,No,49226
C05730,49,Male,High,Yes,76053
C05731,47,Female,High,No,19917
C05732,51,Female,High,Yes,55595
C05733,34,Female,Medium,No,3936
C05735,45,Male,High,Yes,86828
C05736,27,Male,Medium,No,19068
C05737,43,Male,Low,No,47946
C05738,27,Male,Low,No,90919
C05739,48,Female,High,Yes,92247
C05740,50,Male,Low,No,44525
C05741,54,Male,Low,Yes,24679
C05742,36,Female,Medium,No,38142
C05743,49,Male,High,No,69999
C05744,23,Male,Low,Yes,13179
C05745,18,Male,Medium,No,3125
C05746,66,Male,High,Yes,71861
C05748,34,Male,High,No,74166
C05749,18,Male,Medium,Yes,11496
C05750,29,Female,Medium,Yes,11976
C05751,44,Female,High,No,68428
C05752,50,Male,High,Yes,57501
C05754,54,Female,High,No,74970
C05755,24,Male,Low,No,78088
C05756,49,Female,Low,Yes,92834
C05757,28,Male,High,Yes,92376
C05759,34,Female,High,Yes,44187
C05760,68,Male,Medium,Yes,21327
C05761,60,Female,Medium,No,84577
C05762,33,Female,High,No,94535
C05763,53,Female,Low,No,85699
C05764,45,Female,High,No,89252
C05765,25,Male,High,No,22503
C05766,44,Male,Low,No,98356
C05767,39,Female,Medium,No,29094
C05768,51,Female,Medium,Yes,18307
C05769,59,Female,Low,Yes,92502
C05770,57,Female,Medium,Yes,21764
C05772,18,Female,Low,Yes,79121
C05773,29,Male,High,Yes,45861
C05775,20,Male,High,No,92429
C05776,68,Female,Medium,No,37162
C05778,50,Male,Medium,Yes,33459
C05779,53,Male,High,Yes,55462
C05780,57,Male,Medium,No,75599
C05781,68,Male,High,Yes,17860
C05782,49,Male,High,Yes,64603
C05784,58,Female,High,No,39443
C05785,56,Male,Medium,Yes,2437
C05786,63,Male,Low,Yes,89438
C05787,23,Male,Low,No,46979
C05788,18,Male,Medium,Yes,87580
C05790,42,Male,Low,No,61995
C05791,42,Female,High,No,1784
C05792,58,Female,Low,No,65286
C05793,39,Male,Medium,No,949
C05795,60,Male,High,Yes,79295
C05796,26,Female,High,Yes,47907
C05797,65,Male,Medium,Yes,22330
C05798,50,Male,Medium,No,95752
C05799,40,Male,High,Yes,39765
C05800,24,Female,High,Yes,2171
C05801,56,Male,High,Yes,50950
C05802,69,Female,Medium,No,26318
C05803,45,Female,Medium,No,83835
C05804,26,Female,Low,Yes,28423
C05805,57,Female,High,Yes,77583
C05808,36,Male,Low,Yes,90131
C05809,41,Female,High,No,16726
C05810,30,Female,Low,Yes,29356
C05811,50,Male,Low,No,91331
C05813,48,Female,Medium,Yes,36771
C05815,36,Female,Medium,No,20110
C05816,57,Male,Low,No,99036
C05817,64,Male,Low,No,72622
C05818,59,Male,Low,No,52854
C05819,65,Male,High,No,52626
C05820,62,Male,Low,Yes,1405
C05821,18,Male,Low,Yes,54778
C05822,38,Female,High,Yes,44036
C05823,33,Male,Low,Yes,60266
C05824,60,Male,Medium,No,57761
C05825,45,Female,Medium,Yes,7888
C05826,62,Female,Low,Yes,24416
C05828,19,Male,High,No,95197
C05829,39,Female,Medium,Yes,93183
C05830,56,Male,High,No,63014
C05831,58,Male,Low,Yes,64695
C05832,38,Female,High,Yes,24479
C05833,49,Female,High,Yes,28223
C05834,37,Female,Medium,Yes,78222
C05835,22,Male,Low,Yes,64015
C05836,36,Female,High,Yes,88516
C05837,18,Female,High,Yes,58967
C05838,63,Male,High,Yes,22452
C05839,55,Male,Medium,Yes,83832
C05840,26,Male,High,Yes,37410
C05841,19,Female,Medium,No,55972
C05842,62,Male,Medium,No,52101
C05843,58,Female,Medium,Yes,58672
C05844,65,Male,Low,No,70847
C05845,49,Male,High,Yes,14169
C05846,40,Male,Low,Yes,3177
C05847,65,Female,Medium,No,40529
C05848,45,Male,High,Yes,13289
C05849,58,Female,Medium,No,75496
C05850,56,Male,High,Yes,65009
C05851,64,Male,Low,No,13452
C05853,45,Female,Low,No,83903
C05854,35,Female,Low,Yes,38896
C05855,18,Male,Low,No,11442
C05856,65,Female,High,Yes,90423
C05857,56,Male,High,No,25854
C05858,45,Male,Low,No,84097
C05859,28,Female,High,Yes,78731
C05860,28,Male,High,Yes,67192
C05862,28,Female,Medium,No,53793
C05863,49,Male,Medium,Yes,65513
C05864,43,Female,High,No,72569
C05865,60,Female,High,Yes,27492
C05866,28,Female,High,No,98574
C05867,40,Male,High,Yes,44019
C05868,55,Male,Medium,Yes,16063
C05869,59,Female,High,Yes,51801
C05870,23,Male,High,Yes,53914
C05871,37,Male,Medium,No,99155
C05872,41,Female,Medium,No,83815
C05873,52,Male,Low,Yes,18629
C05874,28,Female,Low,Yes,49453
C05875,25,Male,Medium,Yes,9079
C05876,28,Female,Medium,Yes,95758
C05877,42,Female,Low,Yes,55391
C05878,35,Male,Low,Yes,34118
C05879,52,Male,Medium,No,28960
C05880,44,Female,Low,Yes,59608
C05881,34,Female,Low,Yes,71539
C05882,37,Female,High,No,98050
C05884,21,Male,High,No,50791
C05885,31,Female,Low,No,65634
C05886,28,Male,Low,No,50338
C05887,36,Male,Medium,No,47012
C05888,65,Female,High,No,1068
C05889,63,Female,Low,No,47336
C05890,59,Female,Medium,Yes,81742
C05891,69,Female,Low,No,64097
C05892,22,Female,Low,Yes,33639
C05893,56,Female,Medium,Yes,26022
C05894,38,Female,High,Yes,69172
C05895,45,Female,High,Yes,21716
C05896,33,Male,High,Yes,90770
C05897,27,Male,High,Yes,89283
C05899,56,Female,Low,No,90442
C05900,44,Male,Medium,Yes,55814
C05901,53,Female,High,Yes,58776
C05902,21,Female,Medium,No,598
C05903,18,Female,High,Yes,32167
C05905,35,Male,Medium,No,51589
C05906,29,Female,Low,No,36324
C05907,36,Female,High,No,10393
C05908,56,Male,Low,Yes,61895
C05909,55,Male,Low,No,24176
C05911,51,Male,Medium,Yes,97382
C05912,39,Female,Medium,Yes,32692
C05913,56,Male,Medium,Yes,55148
C05914,24,Male,High,Yes,88335
C05915,57,Female,High,No,76327
C05916,62,Male,Low,No,26109
C05917,47,Male,Medium,Yes,43432
C05918,68,Female,High,No,58659
C05919,32,Female,Medium,Yes,11222
C05920,55,Male,Medium,Yes,74338
C05921,35,Female,Low,No,8074
C05922,52,Male,High,No,66433
C05923,36,Male,Medium,Yes,64369
C05924,36,Female,Low,No,18486
C05925,65,Female,High,Yes,40043
C05926,30,Female,Low,No,58278
C05927,34,Male,Medium,Yes,23910
C05928,50,Female,Medium,Yes,93413
C05929,67,Female,High,No,94521
C05930,61,Male,Low,No,97287
C05932,26,Male,Low,Yes,61622
C05933,30,Female,Medium,No,2202
C05934,18,Female,Low,No,21333
C05935,49,Male,High,Yes,19734
C05936,43,Male,Medium,No,80737
C05937,50,Male,High,Yes,12038
C05938,24,Female,Low,Yes,45022
C05939,25,Female,Low,Yes,86095
C05940,56,Male,Low,No,88217
C05941,61,Male,Low,No,13791
C05942,43,Female,Medium,No,96236
C05943,20,Female,High,Yes,75914
C05944,21,Male,Medium,Yes,30555
C05945,57,Female,High,Yes,70804
C05946,61,Male,Low,No,49740
C05947,45,Female,High,No,93699
C05948,69,Male,Low,Yes,76024
C05949,18,Male,Low,No,74898
C05950,32,Male,Low,Yes,5797
C05951,61,Female,Medium,Yes,85298
C05952,60,Male,Medium,No,41945
C05953,69,Female,Medium,No,12932
C05955,61,Female,High,No,98603
C05956,64,Male,Low,No,91748
C05957,33,Male,Medium,No,10519
C05958,40,Male,High,Yes,77974
C05959,18,Male,High,No,99931
C05960,68,Male,Low,No,28601
C05961,47,Male,Low,No,54556
C05962,21,Female,High,Yes,95242
C05963,48,Female,High,No,66477
C05964,58,Female,High,No,21105
C05965,66,Male,Medium,No,5040
C05966,37,Female,Low,No,69248
C05967,38,Male,High,Yes,40459
C05968,51,Male,High,Yes,98465
C05969,41,Female,High,Yes,11022
C05970,39,Female,Low,Yes,90250
C05971,33,Male,Low,Yes,58039
C05972,62,Male,Medium,No,82958
C05973,26,Male,Low,Yes,95129
C05974,56,Male,Medium,Yes,23553
C05976,63,Male,High,No,5080
C05977,47,Male,Low,Yes,45914
C05978,64,Female,Low,Yes,42051
C05979,29,Male,Medium,No,72121
C05980,49,Female,High,No,69026
C05981,37,Female,Low,Yes,16497
C05982,40,Female,Low,No,33454
C05983,45,Male,High,Yes,40496
C05984,57,Male,Medium,No,78824
C05985,68,Female,Low,No,73887
C05986,37,Male,Medium,Yes,42389
C05987,58,Male,Low,No,66890
C05988,62,Male,High,No,11583
C05989,21,Male,Medium,No,94519
C05990,36,Female,High,No,10329
C05992,24,Female,High,Yes,5685
C05993,58,Male,High,Yes,38896
C05994,26,Male,Low,No,91814
C05995,40,Male,Low,No,16221
C05997,35,Male,Medium,No,57424
C05999,38,Female,High,Yes,32731
C06000,67,Male,High,Yes,15658
C06001,34,Male,High,No,98473
C06002,26,Male,Low,Yes,94865
C06003,53,Male,High,Yes,98931
C06004,28,Male,Low,Yes,60652
C06005,66,Female,High,Yes,45244
C06006,42,Male,High,Yes,29634
C06007,18,Male,Medium,Yes,68146
C06008,30,Male,Low,No,5051
C06009,24,Male,Medium,No,67273
C06010,56,Female,Low,Yes,71423
C06011,61,Female,Medium,Yes,17275
C06012,24,Male,Low,No,42450
C06013,39,Female,High,Yes,50667
C06014,29,Female,Medium,Yes,53092
C06015,39,Female,High,No,57153
C06016,57,Male,Low,No,16656
C06017,41,Male,High,Yes,60217
C06018,24,Male,Low,No,15549
C06019,43,Female,Low,Yes,84161
C06020,31,Female,Medium,No,75691
C06021,22,Male,High,No,34073
C06023,21,Female,Medium,Yes,71150
C06024,57,Female,Low,Yes,71718
C06025,19,Female,Low,No,91676
C06026,20,Female,Low,No,11708
C06027,20,Female,Low,No,72958
C06028,48,Female,High,No,57703
C06029,50,Female,Low,No,63320
C06031,63,Male,High,Yes,45858
C06032,30,Male,High,No,90708
C06033,39,Male,Low,No,64415
C06034,52,Female,High,No,95025
C06035,36,Male,Low,Yes,88158
C06036,56,Female,Low,No,41313
C06037,56,Female,Low,No,90900
C06038,43,Female,Medium,No,92315
C06039,22,Female,Low,Yes,91414
C06040,44,Male,Low,Yes,11530
C06041,44,Male,High,Yes,8748
C06042,63,Female,Medium,Yes,70807
C06043,44,Male,High,No,97682
C06044,20,Male,Medium,No,74376
C06046,66,Female,High,Yes,40642
C06047,19,Female,Medium,No,47278
C06048,25,Male,Medium,No,21055
C06049,38,Female,High,Yes,40532
C06050,27,Male,Low,Yes,75950
C06051,67,Female,Low,No,55669
C06052,42,Female,Medium,No,15982
C06053,19,Female,Medium,No,60669
C06054,54,Female,High,Yes,21066
C06055,47,Male,High,No,93347
C06056,18,Male,Low,Yes,97833
C06057,29,Female,High,No,45099
C06058,51,Male,Medium,Yes,27974
C06059,44,Male,High,No,33410
C06060,22,Male,Low,Yes,93992
C06061,27,Female,Low,Yes,18329
C06062,68,Female,Low,Yes,85259
C06063,31,Female,Low,No,65143
C06064,58,Female,Low,Yes,81050
C06065,57,Male,Low,Yes,50237
C06066,58,Female,High,No,30304
C06067,40,Female,Medium,Yes,84604
C06069,34,Female,Medium,No,94962
C06070,37,Male,Medium,No,75431
C06072,33,Female,Low,No,1997
C06073,29,Female,High,Yes,32304
C06074,60,Female,Medium,Yes,9435
C06075,18,Male,Low,Yes,79346
C06077,53,Male,High,No,93634
C06078,36,Female,Low,No,6870
C06079,60,Male,High,No,35808
C06080,29,Male,Medium,Yes,73652
C06081,27,Female,Medium,No,38042
C06083,28,Female,Medium,Yes,43248
C06084,54,Male,Medium,No,39311
C06086,48,Female,Low,Yes,11900
C06087,56,Female,Medium,No,47309
C06088,69,Female,Medium,No,80077
C06089,33,Male,High,Yes,21371
C06090,33,Female,High,Yes,13810
C06091,26,Female,Medium,No,90111
C06093,29,Female,Medium,No,70061
C06094,46,Female,Low,Yes,70526
C06095,46,Female,Medium,No,31416
C06096,32,Male,High,Yes,70441
C06097,29,Male,High,Yes,47683
C06098,65,Female,Low,Yes,29392
C06099,67,Female,Low,No,58247
C06100,55,Male,High,No,75154
C06101,41,Male,High,No,5223
C06103,42,Female,Medium,Yes,33080
C06105,27,Female,Low,No,84539
C06107,45,Male,High,No,79693
C06108,60,Female,Low,Yes,10272
C06109,54,Female,High,Yes,93910
C06111,69,Male,Medium,No,68484
C06113,49,Male,Low,No,21358
C06114,18,Female,Medium,Yes,38977
C06115,67,Male,Medium,No,14377
C06117,55,Male,Low,No,40154
C06118,65,Male,Medium,Yes,62686
C06121,33,Male,Low,No,75604
C06122,54,Female,Low,No,781
C06123,27,Female,Low,Yes,79462
C06124,56,Female,Low,Yes,16609
C06125,23,Female,High,Yes,37428
C06126,31,Female,High,No,99070
C06127,66,Male,High,Yes,64230
C06128,27,Male,Low,No,64020
C06129,48,Female,Low,No,7039
C06130,51,Female,High,Yes,33612
C06131,52,Female,Low,No,73163
C06132,33,Male,High,No,9382
C06133,35,Female,Medium,No,72981
C06134,41,Female,Medium,No,74029
C06135,38,Female,Medium,No,97054
C06136,42,Male,Low,Yes,47457
C06137,39,Female,Medium,Yes,63515
C06138,43,Female,Low,Yes,51725
C06139,56,Male,High,Yes,95985
C06140,23,Male,Medium,Yes,69535
C06141,37,Female,Medium,No,71293
C06142,36,Male,Medium,Yes,50860
C06143,33,Female,Medium,Yes,54278
C06144,37,Male,Medium,No,24999
C06146,39,Male,Medium,Yes,6795
C06147,22,Female,Medium,Yes,86905
C06148,27,Female,Low,No,31133
C06149,62,Female,Medium,No,49025
C06150,49,Female,Low,Yes,10022
C06151,23,Male,High,No,18288
C06152,38,Female,High,No,68174
C06153,43,Female,Medium,Yes,99321
C06154,27,Male,Low,No,8644
C06155,54,Female,Low,Yes,51987
C06156,39,Male,High,Yes,76564
C06157,25,Male,High,Yes,93197
C06159,41,Male,Medium,Yes,47938
C06160,42,Female,Low,Yes,9234
C06161,20,Female,Low,No,66952
C06162,57,Female,Low,No,56433
C06163,64,Male,Medium,Yes,825
C06164,36,Male,High,No,57446
C06165,52,Female,High,Yes,44998
C06166,31,Male,Low,Yes,16038
C06167,33,Male,Medium,Yes,69655
C06168,32,Male,Medium,No,92566
C06169,45,Male,Low,No,74884
C06170,39,Female,Low,No,42717
C06171,60,Female,Low,Yes,96487
C06172,60,Female,Low,No,59650
C06173,60,Female,Low,No,6675
C06174,42,Female,Medium,Yes,89458
C06175,50,Male,Low,Yes,23170
C06176,27,Female,Medium,Yes,57572
C06177,46,Female,Medium,Yes,85619
C06178,31,Male,Medium,No,21729
C06179,59,Male,Low,No,55332
C06180,46,Female,Medium,No,84185
C06181,47,Male,Medium,Yes,55073
C06183,52,Female,Low,No,61717
C06184,22,Male,High,Yes,1905
C06185,20,Male,Low,No,26549
C06186,68,Male,Low,Yes,58645
C06187,25,Female,Medium,Yes,87088
C06188,30,Male,Low,No,52991
C06191,58,Female,High,No,55074
C06192,49,Female,Low,No,38118
C06193,21,Female,Low,Yes,98563
C06194,51,Male,Low,Yes,31650
C06195,28,Female,Medium,Yes,19524
C06196,65,Female,Low,Yes,9263
C06197,50,Female,Medium,No,955
C06198,35,Female,Medium,No,8965
C06199,57,Male,Low,No,79636
C06200,69,Male,Low,Yes,95868
C06201,51,Female,High,Yes,96915
C06202,37,Female,High,Yes,64154
C06203,35,Female,High,No,83768
C06204,40,Female,High,No,92095
C06205,56,Male,Medium,No,86740
C06206,66,Male,Low,Yes,47991
C06207,59,Male,High,No,98415
C06208,56,Male,Medium,Yes,66047
C06209,20,Male,Medium,No,70754
C06210,56,Female,High,No,89851
C06211,37,Male,High,No,57610
C06212,19,Male,High,No,55203
C06213,32,Female,Medium,No,85723
C06214,35,Female,Medium,Yes,61871
C06215,34,Female,Low,No,41278
C06216,57,Male,Low,Yes,87168
C06217,68,Male,Medium,Yes,60444
C06218,54,Female,Low,No,99606
C06221,34,Male,Low,No,36753
C06222,69,Female,High,No,74178
C06224,19,Male,Medium,Yes,87511
C06225,65,Female,Low,No,11200
C06227,36,Female,Medium,Yes,52743
C06228,39,Male,Low,Yes,78350
C06230,45,Male,High,Yes,50462
C06231,23,Female,Medium,No,16342
C06232,62,Female,Medium,No,86348
C06233,57,Male,Medium,No,5350
C06234,44,Male,Low,Yes,24485
C06235,29,Male,Low,No,80259
C06236,46,Male,High,No,49874
C06237,27,Female,High,No,98423
C06238,45,Male,Medium,No,89369
C06239,58,Male,High,Yes,71133
C06241,57,Male,High,Yes,80145
C06242,46,Female,Low,Yes,13425
C06243,64,Male,Low,No,32587
C06244,53,Male,Medium,Yes,51135
C06245,64,Male,Low,No,65786
C06246,50,Female,High,Yes,76421
C06247,43,Female,Medium,Yes,98650
C06248,52,Female,Low,No,31899
C06249,20,Female,Medium,No,65218
C06250,63,Female,High,Yes,98092
C06251,67,Female,High,No,88810
C06252,69,Male,High,No,96093
C06253,18,Male,Medium,Yes,16622
C06254,32,Female,Medium,Yes,86405
C06257,65,Female,High,No,37206
C06258,60,Female,High,Yes,16785
C06259,45,Female,High,No,11835
C06260,69,Female,High,Yes,3222
C06261,39,Female,Medium,Yes,96758
C06262,65,Female,High,Yes,35286
C06263,43,Male,High,Yes,21956
C06264,60,Male,Low,Yes,8071
C06265,30,Female,Low,No,59577
C06266,62,Female,Medium,No,94607
C06267,68,Male,High,Yes,53900
C06268,39,Female,High,Yes,5370
C06269,31,Male,High,No,16766
C06270,29,Female,High,Yes,79845
C06272,66,Male,High,Yes,51805
C06273,34,Female,High,No,86389
C06274,35,Male,High,No,34579
C06275,30,Male,Low,Yes,99886
C06276,67,Male,Low,Yes,49554
C06278,20,Male,Medium,Yes,84261
C06279,42,Female,High,No,515
C06280,35,Female,Medium,Yes,29058
C06281,45,Male,High,Yes,22363
C06282,37,Female,Medium,No,68335
C06283,40,Male,Low,No,40505
C06284,32,Female,Medium,No,23944
C06285,38,Female,High,No,11735
C06286,18,Female,High,No,60470
C06287,32,Female,High,No,14497
C06288,54,Male,Medium,No,50152
C06289,21,Female,High,Yes,72361
C06290,61,Male,Medium,Yes,82609
C06291,34,Male,Low,Yes,30929
C06292,25,Male,Medium,No,93114
C06293,33,Male,High,No,89298
C06294,27,Female,High,Yes,11542
C06295,57,Female,High,Yes,25202
C06296,26,Female,Low,Yes,7412
C06298,61,Female,High,No,7354
C06300,24,Male,Low,No,10913
C06301,29,Male,Medium,Yes,7650
C06302,26,Male,High,Yes,70686
C06303,34,Female,Medium,Yes,76598
C06304,20,Female,High,Yes,55183
C06305,35,Female,Low,Yes,54148
C06307,47,Male,Medium,Yes,64871
C06308,45,Female,High,Yes,61755
C06309,33,Male,Low,No,35297
C06310,23,Female,Medium,Yes,37008
C06311,48,Female,Low,No,16768
C06312,61,Female,High,Yes,20344
C06313,25,Female,Low,Yes,15616
C06314,25,Male,High,No,88258
C06315,63,Female,Medium,No,56965
C06316,26,Male,Low,No,50070
C06317,53,Male,High,Yes,94860
C06318,63,Female,High,Yes,39349
C06319,44,Female,High,Yes,62144
C06321,66,Female,High,Yes,96413
C06322,33,Female,Medium,No,82879
C06323,27,Female,Low,No,17207
C06325,58,Male,Low,No,75551
C06326,42,Female,High,Yes,10692
C06327,58,Female,Low,No,63142
C06328,21,Female,High,Yes,52175
C06329,50,Female,High,No,68482
C06330,33,Female,High,No,59857
C06332,64,Male,Low,Yes,72987
C06334,22,Male,Medium,Yes,92886
C06335,44,Female,Medium,No,62753
C06336,56,Female,Medium,No,10374
C06338,67,Female,High,No,32222
C06339,66,Male,Medium,No,46199
C06340,56,Male,Medium,Yes,79160
C06341,34,Female,High,No,44480
C06342,58,Male,High,No,73042
C06343,19,Female,Low,Yes,9197
C06344,67,Female,Low,Yes,45460
C06345,51,Male,High,Yes,17363
C06346,40,Female,Low,No,9776
C06347,59,Female,High,No,16544
C06348,39,Male,Low,No,61691
C06349,28,Male,Medium,Yes,61047
C06350,29,Male,Medium,Yes,91897
C06351,26,Male,High,No,8910
C06352,43,Female,Low,Yes,22139
C06353,59,Female,High,No,78003
C06354,23,Male,Medium,No,13974
C06355,23,Male,High,No,22210
C06356,54,Female,High,No,32721
C06357,45,Male,High,Yes,925
C06359,58,Female,Low,No,77533
C06360,36,Female,High,Yes,54828
C06361,22,Female,Medium,Yes,62237
C06362,62,Male,Low,No,25573
C06363,38,Female,Low,Yes,54524
C06364,52,Male,Medium,No,11987
C06366,51,Female,Medium,Yes,98235
C06367,52,Female,High,Yes,21675
C06368,39,Male,Medium,Yes,19719
C06369,65,Male,Low,Yes,15200
C06370,38,Female,High,No,9195
C06371,69,Male,Medium,Yes,82864
C06372,50,Female,Low,No,59778
C06373,32,Female,High,No,97688
C06375,36,Female,High,Yes,20748
C06376,21,Male,Medium,Yes,67851
