MachineID,Date,Failure,RepairType,DowntimeHours
M069,2025-04-05,N,Major,7.23
M051,2025-02-14,Y,Minor,5.24
M081,2025-02-16,N,Minor,4.2
M039,2025-04-30,Y,Major,0.96
M100,2025-06-09,N,Minor,2.76
M042,22/04/2025,N,Major,0.07
M095,2025-02-21,Y,Major,0.27
M058,17/05/2025,Y,Minor,4.05
M050,26/04/2025,Y,Major,3.0
M034,2025-05-09,N,Minor,12.1
M033,2025-03-15,N,Major,9.55
M058,2025-06-17,N,Major,3.06
M031,2025-04-27,N,Major,4.46
M073,2025-04-22,Y,Minor,2.32
M060,2025-02-15,N,Minor,1.87
M077,2025-01-17,Y,Major,7.76
M050,2025-05-04,N,Major,0.86
M068,31/01/2025,Y,Minor,16.25
M011,2025-05-13,Y,Minor,7.76
M092,21/02/2025,N,Minor,0.76
M088,2025-06-16,N,Minor,2.74
M012,01/01/2025,Y,Minor,1.48
M087,30/03/2025,N,Major,3.69
M048,2025-06-18,Y,Minor,4.3
M096,2025-02-23,Y,Minor,14.06
M018,2025-04-09,Y,Minor,1.05
M008,2025-03-13,N,,14.64
M074,2025-03-17,Y,Minor,5.48
M035,2025-06-24,N,Minor,8.75
M003,20/05/2025,N,Minor,2.59
M051,2025-06-12,N,Major,1.73
M006,2025-05-29,Y,Major,0.29
M098,29/06/2025,Y,Minor,4.02
M040,2025-01-12,N,Minor,2.39
M097,2025-02-27,Y,Major,6.11
M090,2025-02-12,N,Minor,1.86
M004,2025-05-21,Y,Major,1.74
M093,2025-01-15,N,Major,3.43
M083,10/05/2025,N,Major,8.74
M075,2025-06-22,Y,Minor,4.66
M061,2025-03-08,N,Major,4.44
M049,2025-02-25,N,Major,7.67
M064,2025-04-09,N,Minor,0.43
M048,2025-01-05,Y,Minor,4.83
M065,2025-06-11,N,Major,1.23
M079,10/04/2025,N,Major,3.41
M065,2025-03-23,N,Major,0.57
M076,06/02/2025,N,Major,5.73
M046,2025-06-07,N,Major,0.64
M023,08/01/2025,Y,Minor,0.75
M075,14/04/2025,N,,4.72
M038,2025-04-07,Y,Minor,3.79
M099,2025-02-28,N,Major,0.09
M005,2025-02-01,Y,Minor,0.79
M047,2025-04-19,Y,Minor,2.02
M073,2025-04-30,N,Major,8.63
M013,2025-03-24,N,Major,5.63
M058,2025-05-01,Y,Minor,2.17
M070,2025-02-21,N,Major,1.79
M100,2025-04-11,N,Major,10.94
M072,2025-03-27,Y,Minor,5.57
M004,01/05/2025,N,Minor,12.57
M047,2025-03-28,N,Minor,3.41
M093,06/02/2025,N,Major,1.67
M057,2025-05-25,N,Major,3.33
M066,29/05/2025,Y,Minor,1.31
M025,2025-01-09,N,Major,5.17
M003,2025-01-13,Y,Major,0.25
M064,2025-04-25,N,Major,0.06
M023,2025-04-20,N,Minor,10.01
M050,2025-04-25,Y,Major,0.13
M081,2025-03-23,N,Minor,8.47
M077,2025-02-24,N,Minor,5.2
M028,2025-02-06,N,Major,4.37
M067,2025-01-27,N,Minor,1.45
M089,2025-06-15,Y,Major,0.61
M076,2025-02-13,Y,Major,0.19
M048,2025-03-18,N,Minor,3.92
M077,2025-05-19,N,Major,0.24
M087,01/02/2025,N,Major,3.79
M052,01/03/2025,N,Major,1.59
M050,2025-03-27,Y,Major,2.39
M096,17/05/2025,N,Minor,19.31
M088,2025-03-15,N,Minor,4.41
M021,04/04/2025,Y,Major,0.23
M057,2025-01-03,Y,Major,0.97
M045,14/02/2025,N,Minor,9.83
M032,2025-01-01,N,Major,29.46
M058,2025-03-24,Y,,1.24
M020,2025-04-04,N,Minor,3.57
M009,18/05/2025,Y,Major,9.48
M010,2025-03-29,Y,Minor,6.3
M071,2025-06-24,N,Minor,10.96
M022,2025-03-29,N,Major,8.49
M092,2025-03-02,N,Minor,6.76
M067,2025-02-20,N,Major,8.9
M022,2025-02-19,N,Major,0.57
M038,2025-03-09,N,Minor,0.56
M067,2025-01-26,Y,Major,4.21
M056,02/05/2025,N,Major,4.65
M022,2025-05-15,Y,Minor,0.24
M019,2025-06-03,Y,Minor,8.48
M077,24/01/2025,N,Minor,7.21
M064,17/03/2025,Y,Major,12.61
M056,10/02/2025,N,Major,1.8
M053,2025-05-22,N,Minor,1.81
M011,2025-05-14,Y,Major,5.89
M057,2025-06-19,N,Minor,0.66
M020,2025-03-02,N,Major,9.58
M021,17/06/2025,N,Major,5.17
M088,15/02/2025,N,Major,2.24
M003,21/04/2025,Y,Major,2.03
M008,2025-01-27,N,Major,4.35
M073,2025-03-19,Y,Major,6.08
M082,2025-03-02,N,Major,0.13
M024,30/01/2025,N,Minor,2.32
M065,07/06/2025,N,Major,2.07
M082,2025-04-09,N,Major,18.53
M032,2025-06-10,Y,Minor,3.01
M007,14/02/2025,N,Major,5.52
M026,26/06/2025,N,Minor,3.18
M038,2025-03-07,N,Major,1.87
M008,2025-06-14,N,Minor,1.11
M049,2025-01-05,N,Major,2.18
M034,2025-06-07,Y,Major,7.99
M040,07/05/2025,N,Major,1.17
M001,2025-05-10,N,Major,7.75
M077,2025-05-11,N,Major,5.61
M042,2025-06-30,Y,Minor,9.13
M075,22/06/2025,Y,Major,0.34
M060,2025-05-07,N,Major,13.08
M068,2025-02-21,N,,2.02
M062,2025-06-24,N,Minor,5.81
M065,2025-02-03,N,Major,0.53
M097,2025-06-17,N,Major,7.42
M078,05/03/2025,Y,Major,3.84
M074,2025-03-10,N,Minor,4.44
M063,2025-06-12,N,Major,9.95
M055,2025-03-26,N,Major,2.23
M002,2025-03-14,N,Major,8.93
M003,2025-05-18,N,Major,6.36
M058,2025-02-07,Y,Major,12.36
M008,2025-05-29,Y,Minor,0.21
M030,24/04/2025,Y,Minor,5.53
M092,15/04/2025,N,Major,1.76
M045,2025-01-28,N,Minor,3.21
M092,2025-06-07,N,Minor,6.0
M018,13/01/2025,Y,Major,2.97
M091,2025-02-17,N,Major,3.7
M016,2025-05-04,N,Major,8.25
M039,2025-01-09,Y,Minor,6.02
M006,2025-03-01,N,Minor,5.36
M006,22/02/2025,N,Major,3.38
M045,2025-06-15,N,,0.4
M024,2025-06-17,Y,Major,5.04
M027,27/01/2025,N,Major,10.73
M043,24/04/2025,N,Major,5.69
M095,09/03/2025,Y,Major,7.14
M078,2025-04-07,N,Minor,1.94
M097,08/05/2025,N,Minor,7.4
M085,29/06/2025,N,Major,26.24
M006,23/04/2025,N,Major,7.32
M068,2025-02-08,Y,Minor,2.1
M084,2025-05-13,Y,Minor,8.51
M066,2025-05-18,Y,Minor,1.74
M061,2025-05-05,Y,Major,0.42
M058,2025-01-26,N,Minor,2.26
M024,2025-06-13,N,Minor,0.65
M007,2025-03-22,N,Minor,4.58
M083,2025-01-14,N,Major,5.08
M076,02/06/2025,N,Minor,3.47
M073,2025-04-29,Y,Major,0.15
M056,2025-03-03,Y,Major,13.05
M003,2025-03-10,N,Major,2.83
M051,03/03/2025,Y,Major,8.89
M052,2025-01-26,N,Minor,4.35
M013,2025-03-20,N,Major,4.18
M099,2025-06-22,Y,Minor,18.88
M063,2025-01-10,N,Major,2.09
M058,2025-01-02,Y,Major,3.68
M009,14/02/2025,Y,Major,1.99
M061,2025-02-18,Y,Major,0.13
M032,24/01/2025,N,Minor,6.38
M020,28/05/2025,N,Major,7.16
M097,2025-06-28,N,Minor,4.45
M049,2025-04-10,N,Major,0.96
M054,03/01/2025,Y,Minor,2.16
M084,2025-05-20,N,Minor,2.64
M011,2025-01-31,N,Major,0.63
M056,02/03/2025,N,Major,4.7
M005,22/01/2025,N,Major,2.69
M009,2025-05-14,N,Minor,18.16
M073,2025-04-10,N,Major,11.62
M006,2025-02-18,N,Minor,4.03
M053,2025-03-21,N,Major,4.47
M079,2025-03-28,N,Minor,7.69
M091,11/05/2025,Y,Minor,4.19
M034,2025-04-16,Y,Minor,2.55
M060,2025-05-09,N,Minor,7.24
M001,05/06/2025,Y,Major,9.44
M077,29/06/2025,N,,5.84
M013,2025-04-17,N,Major,3.26
M070,2025-05-27,N,Minor,1.66
M044,2025-01-19,N,Minor,17.17
M021,27/05/2025,Y,Major,6.06
M056,2025-04-02,Y,Major,3.63
M062,2025-05-23,N,Minor,7.75
M005,2025-04-13,N,Major,0.85
M084,2025-04-22,N,Major,4.39
M091,19/02/2025,Y,Minor,10.35
M093,2025-04-07,N,Major,9.56
M023,2025-03-18,N,Minor,2.2
M008,11/03/2025,Y,Minor,4.13
M063,10/04/2025,N,Minor,7.41
M090,2025-03-03,N,Major,4.0
M058,2025-04-26,Y,Major,5.44
M022,2025-02-20,N,Major,5.21
M029,2025-03-16,N,Major,0.2
M065,2025-04-28,N,Minor,4.4
M026,08/05/2025,N,,1.12
M032,26/03/2025,N,Major,5.43
M059,07/03/2025,N,Major,28.1
M010,2025-05-31,N,Major,0.12
M030,31/03/2025,Y,Major,1.22
M085,2025-03-23,N,Minor,1.96
M083,2025-05-05,N,Minor,0.9
M001,2025-01-10,N,Minor,0.67
M022,2025-02-22,N,Major,4.94
M078,2025-02-02,Y,Major,3.26
M088,16/06/2025,N,Minor,1.58
M042,2025-05-30,Y,Minor,8.36
M075,2025-03-18,N,Minor,12.67
M065,2025-03-18,N,Minor,5.88
M032,29/01/2025,N,Minor,3.38
M086,23/03/2025,N,Major,6.05
M090,2025-02-20,Y,Minor,12.89
M028,2025-06-12,N,Major,8.01
M022,2025-05-09,N,Minor,4.98
M043,2025-06-19,N,Minor,3.17
M036,2025-04-20,N,Minor,2.01
M072,2025-03-24,Y,Major,1.61
M099,13/01/2025,N,Major,6.94
M085,2025-03-10,N,Minor,2.74
M088,16/01/2025,Y,Minor,1.24
M010,19/06/2025,N,Major,13.64
M019,26/01/2025,N,Major,1.17
M022,2025-04-05,Y,Minor,11.93
M070,2025-04-28,Y,Major,0.71
M076,2025-05-29,N,Major,1.34
M027,2025-06-16,N,Minor,6.6
M023,2025-06-10,Y,Minor,1.28
M074,2025-05-24,Y,Major,0.58
M070,18/05/2025,N,,2.18
M058,01/02/2025,N,Major,12.49
M029,13/02/2025,N,Major,0.53
M065,2025-02-03,N,Minor,6.13
M016,04/06/2025,N,Major,13.42
M007,04/03/2025,N,Minor,4.23
M046,15/03/2025,N,Major,5.83
M024,2025-05-29,N,Minor,5.45
M067,2025-01-25,N,Major,7.45
M058,2025-01-23,N,Major,4.43
M051,18/03/2025,N,Major,7.43
M052,2025-04-03,Y,,14.45
M088,26/05/2025,N,Major,9.61
M048,2025-04-06,N,,8.55
M039,10/06/2025,N,Minor,12.09
M027,2025-06-14,N,Major,3.49
M061,2025-02-19,N,Major,1.45
M037,2025-03-27,N,Minor,13.56
M045,2025-01-01,N,Major,8.71
M026,23/04/2025,Y,Minor,11.73
M091,2025-03-01,N,Minor,1.19
M070,2025-05-13,N,Minor,1.72
M048,2025-03-16,N,Minor,2.19
M076,2025-04-30,Y,Major,0.36
M059,2025-04-01,N,Major,3.85
M029,2025-06-29,N,Minor,4.07
M099,2025-06-26,N,Major,1.81
M076,2025-03-26,N,Minor,3.93
M033,2025-03-30,N,Major,4.51
M080,2025-06-16,N,Minor,13.61
M021,2025-05-24,Y,Major,2.97
M091,2025-05-19,N,Minor,5.45
M005,04/02/2025,N,Major,1.69
M093,2025-01-14,Y,Major,3.74
M099,09/04/2025,N,Major,3.92
M024,20/06/2025,N,,6.71
M006,2025-03-09,Y,Minor,9.96
M043,31/03/2025,N,Minor,0.97
M053,2025-03-05,N,Minor,8.98
M095,2025-05-19,Y,Major,1.37
M053,2025-01-16,N,Minor,16.05
M033,2025-05-31,N,Minor,2.22
M014,2025-05-28,Y,Major,3.71
M079,2025-01-03,Y,Minor,3.64
M064,2025-05-13,Y,Minor,0.39
M004,2025-02-03,N,,5.56
M099,21/01/2025,N,Major,21.5
M048,03/03/2025,Y,Minor,1.91
M005,2025-02-09,Y,Major,1.21
M063,2025-02-16,Y,Minor,5.35
M058,2025-01-25,N,,9.92
M089,2025-01-28,N,Major,12.7
M011,2025-04-28,Y,Major,0.63
M029,2025-01-19,Y,Major,4.94
M002,23/05/2025,N,Major,6.46
M002,2025-05-15,N,Minor,5.51
M093,03/01/2025,N,Minor,3.47
M084,23/03/2025,N,Major,0.39
M059,11/06/2025,N,Minor,1.14
M051,10/04/2025,Y,Minor,12.28
M088,2025-06-14,Y,Major,0.83
M056,2025-03-10,Y,Minor,4.81
M082,21/01/2025,N,Minor,6.4
M018,2025-04-25,Y,Major,0.32
M043,2025-01-08,Y,Major,15.46
M046,2025-02-28,N,Minor,0.82
M048,2025-01-16,N,Major,5.84
M085,2025-04-03,N,Major,16.47
M030,2025-02-25,N,Minor,4.15
M040,2025-04-15,N,Minor,2.53
M035,09/06/2025,N,Minor,2.32
M087,10/01/2025,N,Minor,2.27
M063,2025-01-31,N,Major,0.15
M049,2025-03-23,Y,Minor,4.58
M082,2025-04-01,N,Major,4.37
M065,2025-06-27,N,Major,3.41
M059,2025-02-14,Y,Minor,0.19
M021,2025-05-11,Y,Major,18.82
M058,09/01/2025,Y,Minor,11.86
M068,2025-03-29,Y,Major,2.37
M047,2025-04-30,N,Major,10.81
M061,01/01/2025,N,Major,1.69
M034,2025-06-08,N,Major,3.38
M004,2025-02-10,Y,Minor,3.56
M013,2025-04-30,N,Minor,5.08
M055,2025-05-29,Y,Major,23.31
M020,11/03/2025,N,Minor,20.27
M072,2025-05-08,N,Minor,9.19
M053,02/01/2025,N,Major,3.0
M042,2025-03-21,N,Major,1.4
M005,04/06/2025,N,Minor,7.24
M072,2025-05-14,N,Major,0.18
M012,2025-03-26,Y,Minor,20.84
M044,2025-02-17,N,Major,4.91
M081,2025-02-14,Y,Minor,4.73
M097,2025-02-10,N,Major,1.26
M058,2025-05-15,Y,Major,2.15
M021,2025-01-28,N,Major,3.8
M080,2025-06-09,N,Major,3.08
M038,27/06/2025,N,Major,4.87
M062,06/04/2025,N,Major,10.37
M005,21/02/2025,Y,Minor,0.38
M020,03/03/2025,Y,Major,7.98
M052,2025-05-26,Y,Minor,1.21
M051,2025-04-06,N,Major,1.66
M091,2025-02-11,N,Minor,4.68
M059,28/05/2025,Y,Major,2.63
M014,2025-06-16,N,Major,3.69
M012,27/01/2025,Y,Major,0.63
M084,2025-04-21,N,Major,1.38
M032,2025-06-09,Y,Major,3.09
M065,2025-05-11,Y,Major,4.87
M023,21/05/2025,N,Major,2.14
M072,2025-05-20,Y,Major,2.24
M043,2025-06-23,N,,4.36
M080,2025-03-22,N,Major,1.47
M089,2025-05-21,Y,Minor,0.43
M032,2025-03-02,N,Major,0.29
M040,24/06/2025,N,Major,0.34
M089,14/06/2025,Y,Major,1.27
M086,2025-04-01,N,Minor,6.12
M038,24/03/2025,N,Minor,0.93
M065,2025-06-17,N,Major,2.97
M081,2025-03-15,N,Major,1.0
M077,2025-06-13,N,Major,6.52
M057,2025-05-28,N,Major,1.56
M031,13/06/2025,N,Major,2.72
M035,2025-03-12,N,Major,2.5
M085,2025-02-25,Y,Major,0.73
M010,2025-04-16,N,Major,1.45
M020,2025-02-13,Y,Major,0.25
M071,2025-01-15,N,Major,2.42
M007,2025-02-23,Y,Major,4.48
M015,2025-04-12,N,Major,12.33
M051,2025-03-28,N,Minor,3.04
M044,21/04/2025,N,Major,2.73
M066,2025-06-08,N,Major,0.94
M029,2025-01-13,N,Major,3.0
M075,2025-03-10,N,Major,2.29
M077,2025-04-11,N,Major,7.66
M031,2025-04-23,Y,Minor,18.33
M085,2025-06-02,N,Major,8.08
M060,19/03/2025,N,Major,5.37
M047,2025-02-26,N,Major,0.69
M059,2025-03-05,N,Major,8.25
M021,2025-01-11,Y,Major,23.95
M031,12/06/2025,N,Major,1.28
M028,14/06/2025,Y,Major,3.67
M089,2025-05-22,Y,Major,2.22
M029,2025-01-28,N,Major,2.19
M005,2025-04-25,N,Minor,3.08
M075,2025-01-23,Y,Major,0.21
M051,2025-05-29,Y,Major,13.13
M096,15/04/2025,N,Major,2.04
M032,11/02/2025,N,Major,2.28
M045,2025-02-27,N,Major,3.7
M056,2025-01-31,N,Major,9.4
M050,31/01/2025,N,Major,0.04
M063,2025-04-22,N,Major,4.41
M014,18/05/2025,N,,12.46
M082,2025-03-11,N,Minor,3.55
M036,2025-06-02,N,Major,0.13
M012,2025-02-23,N,Minor,2.96
M063,2025-02-25,N,,6.06
M069,2025-06-14,N,Major,12.19
M068,07/02/2025,N,Major,12.41
M083,2025-04-27,N,Major,6.6
M070,2025-02-05,Y,Major,2.11
M070,2025-05-13,N,Minor,7.63
M044,24/04/2025,Y,Major,6.53
M083,2025-02-14,N,Major,4.59
M086,15/06/2025,N,Major,1.29
M011,2025-05-23,N,Major,2.44
M074,14/05/2025,N,Major,14.77
M047,2025-05-11,N,Major,4.48
M070,07/05/2025,N,Minor,4.78
M052,2025-02-04,N,Major,5.07
M039,02/03/2025,Y,Minor,2.62
M035,30/03/2025,Y,Major,2.19
M080,2025-05-29,Y,Major,2.14
M081,27/02/2025,N,Major,8.93
M036,2025-01-09,Y,Minor,0.11
M073,2025-02-07,Y,Major,0.86
M092,2025-04-23,Y,Major,0.33
M078,12/05/2025,N,Minor,8.49
M099,2025-05-25,N,Major,2.18
M090,31/05/2025,N,Major,5.61
M005,2025-05-26,N,Minor,3.44
M014,2025-01-22,N,Minor,15.79
M068,2025-02-25,N,Major,1.06
M017,2025-05-13,N,Minor,3.62
M061,01/03/2025,N,Major,1.14
M020,05/06/2025,N,Major,5.3
M077,2025-04-11,N,Minor,6.16
M085,08/06/2025,N,Minor,6.83
M006,2025-02-17,N,Major,0.57
M080,15/03/2025,N,Minor,3.29
M039,2025-02-08,N,Major,5.14
M001,20/04/2025,Y,Major,3.17
M041,2025-06-11,N,Major,8.21
M077,07/06/2025,Y,Major,5.57
M050,2025-01-02,N,,7.7
M050,2025-04-17,N,Major,11.39
M095,22/02/2025,Y,Minor,1.96
M031,2025-04-03,N,Minor,6.97
M038,07/06/2025,Y,Major,7.3
M010,2025-02-06,N,Minor,2.28
M054,2025-06-18,Y,Major,1.81
M060,2025-06-20,N,Major,0.85
M026,2025-04-07,N,Major,0.38
M044,30/05/2025,N,Major,2.45
M007,2025-05-08,N,Major,2.2
M044,2025-04-26,N,Major,14.73
M002,2025-01-13,N,Minor,0.31
M086,2025-02-20,N,Minor,1.1
M012,2025-01-14,Y,Major,6.04
M094,15/06/2025,Y,Minor,0.41
M062,2025-01-30,N,Minor,3.27
M066,2025-03-26,N,Minor,3.44
M044,2025-05-26,N,Major,3.69
M068,2025-04-05,N,Major,1.57
M075,31/01/2025,Y,Minor,0.43
M086,11/02/2025,Y,Minor,0.37
M015,27/02/2025,N,Major,0.89
M077,2025-05-29,N,Major,8.86
M010,08/05/2025,N,Minor,0.27
M081,08/04/2025,N,,5.4
M098,22/06/2025,Y,Minor,0.09
M015,2025-03-26,N,Minor,5.24
M088,2025-02-09,N,Minor,5.33
M003,2025-06-28,N,Major,3.83
M077,2025-04-19,N,Major,17.01
M097,24/02/2025,Y,Major,2.6
M048,2025-02-04,Y,Major,0.49
M058,2025-06-17,N,Minor,2.66
M012,2025-01-01,N,Minor,1.38
M036,15/06/2025,N,Major,4.94
M096,2025-02-04,N,Major,2.85
M052,2025-01-22,N,Major,3.28
M003,2025-02-07,N,Major,1.59
M024,2025-02-19,N,Major,3.85
M066,2025-06-01,N,Major,5.51
M023,2025-02-01,N,Major,1.33
M072,2025-03-15,Y,Minor,0.15
M097,30/06/2025,Y,Major,1.7
M017,2025-03-11,Y,Minor,1.65
M019,2025-01-29,N,Major,2.9
M044,18/02/2025,Y,Minor,4.7
M039,2025-02-16,N,Minor,6.33
M099,01/03/2025,N,Major,0.29
M092,2025-04-08,N,Major,3.84
M093,2025-02-27,N,Major,5.27
M093,19/03/2025,Y,Major,0.64
M059,07/03/2025,N,Minor,6.49
M094,2025-06-04,Y,Minor,0.13
M011,2025-01-02,N,Major,0.55
M014,2025-03-29,N,,9.86
M013,2025-02-21,N,Minor,2.97
M032,2025-01-06,N,,0.72
M029,11/03/2025,Y,Minor,1.29
M068,2025-03-22,N,Minor,6.91
M015,2025-05-04,Y,Major,0.24
M073,2025-04-26,N,Minor,7.54
M049,2025-01-25,Y,Minor,2.59
M018,2025-06-27,N,Minor,1.44
M017,12/04/2025,N,Major,18.57
M052,2025-01-14,N,Minor,10.79
M008,2025-03-20,Y,Major,28.36
M051,2025-01-03,N,Major,1.75
M065,23/06/2025,Y,Major,6.66
M075,2025-05-15,Y,Major,2.37
M092,2025-02-22,N,Major,4.71
M033,2025-04-20,Y,Major,5.34
M081,2025-03-31,Y,Minor,2.59
M025,2025-01-06,N,Minor,5.87
M056,2025-01-31,N,Minor,3.21
M072,2025-05-16,Y,Major,2.55
M004,20/02/2025,N,Major,19.62
M070,14/02/2025,N,Major,0.61
M027,2025-03-12,N,Minor,9.93
M019,2025-05-13,Y,Minor,2.25
M087,2025-02-16,N,Major,6.17
M092,16/05/2025,Y,Minor,5.86
M041,2025-06-04,N,Major,0.09
M045,05/03/2025,N,,3.84
M073,2025-04-11,N,Minor,10.9
M071,2025-02-16,N,Major,1.27
M099,03/05/2025,N,Minor,9.87
M074,2025-04-27,N,Major,1.94
M080,2025-06-05,N,Minor,2.48
M094,23/06/2025,N,Major,1.06
M073,2025-03-26,N,,2.41
M060,2025-06-03,N,Major,0.76
M008,2025-05-31,Y,Minor,5.46
M089,11/04/2025,N,Major,0.98
M059,2025-04-08,N,Major,10.43
M045,03/04/2025,Y,Minor,1.91
M072,25/04/2025,N,Minor,0.62
M070,09/03/2025,Y,Major,2.42
M013,2025-03-13,N,,10.13
M090,2025-04-30,Y,Major,2.59
M053,2025-05-18,Y,Minor,2.27
M016,2025-03-06,Y,Major,11.43
M073,02/05/2025,N,Minor,3.08
M055,04/01/2025,N,Major,14.27
M020,2025-02-26,N,Minor,1.87
M049,04/02/2025,N,Major,0.02
M100,2025-06-08,N,Major,6.63
M011,2025-04-11,N,Minor,2.94
M055,2025-03-12,N,Major,4.57
M052,2025-01-08,Y,Minor,4.81
M007,16/06/2025,Y,Major,24.64
M016,25/05/2025,N,Minor,14.39
M088,2025-04-18,Y,Major,35.24
M051,2025-01-28,N,,3.61
M082,09/02/2025,N,Major,1.97
M080,2025-03-09,N,Major,6.03
M021,2025-05-24,N,Major,2.16
M090,2025-03-25,Y,Major,0.15
M016,2025-06-04,N,Minor,0.94
M039,2025-05-27,N,Major,0.8
M078,2025-01-24,Y,Major,14.41
M059,2025-03-31,N,Minor,15.67
M034,2025-06-21,N,Minor,1.23
M066,10/01/2025,Y,Minor,1.78
M089,2025-05-26,N,Minor,4.87
M056,12/05/2025,Y,Major,1.23
M073,2025-04-08,N,Minor,5.84
M030,2025-02-05,N,Major,9.59
M018,2025-03-16,N,Minor,4.74
M057,25/05/2025,N,Minor,5.09
M011,25/03/2025,N,Minor,1.06
M083,2025-01-09,Y,Major,1.88
M020,01/06/2025,N,Major,1.82
M080,2025-05-10,N,Major,3.39
M027,2025-04-15,N,Major,3.51
M056,04/04/2025,N,,1.52
M003,2025-03-05,N,Minor,11.61
M027,2025-05-31,N,Minor,11.63
M019,2025-04-07,Y,Major,5.52
M079,2025-03-16,Y,Minor,1.44
M004,26/06/2025,N,,1.31
M033,2025-03-12,N,Major,1.74
M015,10/02/2025,Y,Major,0.46
M018,22/01/2025,N,Minor,2.13
M072,2025-04-02,N,,0.49
M004,2025-03-06,N,Minor,3.13
M059,25/01/2025,N,Major,5.5
M076,2025-05-23,N,Minor,2.42
M033,2025-01-24,N,Major,8.5
M059,2025-05-19,N,Major,1.97
M027,2025-05-02,N,Minor,5.68
M064,28/02/2025,N,Minor,5.41
M067,2025-02-17,N,Major,8.04
M066,2025-02-23,N,Major,1.63
M052,2025-04-13,N,Major,3.39
M086,2025-05-12,Y,Major,3.96
M058,25/05/2025,N,Major,3.92
M054,2025-01-07,N,Minor,2.07
M013,2025-04-16,N,Minor,6.41
M086,2025-05-02,N,Minor,11.01
M045,18/04/2025,N,Major,0.99
M090,15/06/2025,N,Minor,1.47
M019,2025-04-06,N,Major,4.64
M045,2025-01-07,N,Major,9.97
M058,2025-01-26,N,Major,15.91
M083,2025-06-24,Y,Major,1.61
M057,09/06/2025,Y,Minor,3.97
M064,2025-06-03,N,Major,8.18
M057,26/01/2025,N,Major,4.44
M081,2025-04-28,N,Major,5.71
M011,2025-03-18,N,Minor,5.97
M089,2025-03-03,N,Major,5.34
M071,16/03/2025,N,Major,7.63
M068,2025-02-13,Y,Major,0.34
M062,21/04/2025,Y,Major,11.1
M063,2025-04-04,Y,Major,2.55
M060,19/06/2025,N,,4.07
M032,09/01/2025,N,Minor,15.15
M074,2025-04-11,N,Minor,7.49
M082,08/03/2025,N,Major,1.54
M062,22/01/2025,Y,Minor,3.27
M008,2025-02-10,N,Major,2.47
M011,2025-03-17,Y,Major,4.38
M051,2025-02-14,Y,Major,1.35
M074,2025-01-04,Y,Major,6.9
M091,24/04/2025,Y,Minor,14.78
M015,23/04/2025,Y,Minor,0.3
M073,13/02/2025,N,Major,2.88
M052,2025-01-26,N,Major,8.36
M060,2025-06-10,Y,Minor,1.2
M044,29/03/2025,N,Major,1.87
M019,2025-03-22,N,Minor,4.69
M027,2025-05-02,N,Major,6.81
M034,03/05/2025,Y,Major,1.27
M017,2025-06-28,Y,Minor,3.74
M036,26/03/2025,Y,Minor,5.38
M022,2025-02-26,N,Major,1.8
M088,22/05/2025,N,Minor,4.59
M021,2025-03-19,Y,Major,4.9
M061,2025-01-20,N,Minor,1.42
M086,11/06/2025,N,Major,0.15
M012,2025-05-23,N,Minor,5.86
M055,08/06/2025,Y,Minor,0.44
M024,2025-03-05,N,Minor,0.14
M093,2025-05-09,N,Major,3.29
M053,2025-02-06,N,Minor,8.6
M095,2025-03-31,N,Major,12.7
M024,2025-03-25,N,Minor,2.15
M005,2025-02-05,Y,Minor,5.62
M013,2025-01-09,N,Major,12.04
M058,07/04/2025,Y,Major,1.13
M074,2025-02-11,N,Minor,2.94
M040,2025-01-05,N,,3.64
M010,2025-05-30,N,Major,2.8
M007,09/02/2025,Y,Minor,10.27
M058,21/03/2025,N,Major,4.43
M065,10/03/2025,Y,Minor,5.77
M043,08/04/2025,N,Minor,6.43
M066,2025-04-12,Y,Minor,0.37
M010,2025-05-29,N,Major,4.76
M008,2025-05-08,N,Major,0.48
M030,2025-03-12,N,Major,12.89
M064,2025-06-11,N,Major,10.66
M075,26/05/2025,Y,Major,0.82
M086,2025-03-12,N,Minor,5.32
M014,2025-02-18,N,Major,0.74
M016,10/03/2025,N,Minor,6.53
M029,2025-05-05,N,Minor,3.41
M090,2025-01-22,N,Major,3.99
M063,2025-06-10,N,Major,4.54
M030,2025-02-07,Y,,4.86
M016,2025-06-10,N,Minor,1.66
M026,22/03/2025,Y,Minor,0.11
M074,2025-06-13,N,Major,2.4
M068,2025-02-26,N,Minor,8.22
M091,2025-06-23,N,Minor,1.24
M050,2025-05-14,N,Minor,13.27
M029,25/06/2025,N,Major,10.85
M006,2025-05-14,N,Major,2.66
M083,2025-02-17,N,Major,10.99
M018,2025-02-07,Y,,1.34
M041,15/06/2025,Y,Major,9.07
M089,26/06/2025,N,Major,6.39
M059,21/01/2025,N,Major,0.58
M055,2025-05-01,N,Major,2.96
M040,05/05/2025,N,Minor,9.06
M023,2025-02-05,N,Minor,6.88
M052,2025-04-19,N,Major,5.91
M059,2025-06-09,N,Minor,6.88
M048,2025-05-31,Y,Minor,1.91
M082,27/02/2025,Y,Major,3.17
M019,2025-02-24,Y,Minor,4.06
M002,2025-01-22,Y,Major,1.24
M092,2025-05-29,N,Minor,1.45
M036,20/06/2025,N,Major,4.16
M065,2025-06-25,N,Major,11.23
M085,2025-01-13,N,Minor,3.06
M062,2025-06-18,N,Major,1.34
M005,2025-01-25,N,Major,5.56
